UsuarioID,ProductoID,Calificacion,Comentario,Fecha
448,3,3,El producto es aceptable por el precio. Tempora natus culpa dicta animi ducimus dignissimos excepturi.,2024-11-19 10:22:06
793,35,2,Muy decepcionado con la compra. Quia quisquam quibusdam cum error iure nostrum.,2025-06-17 10:22:06
733,24,5,Sin dudas volvería a comprarlo. Impedit expedita illum repudiandae officiis.,2024-12-08 10:22:06
481,21,4,Sin dudas volvería a comprarlo. Reprehenderit quaerat deserunt sint sint iure iusto excepturi.,2025-04-06 10:22:06
75,2,1,No era lo que esperaba. Exercitationem tempora beatae ut.,2024-08-27 10:22:06
534,35,2,No cumplió con lo prometido. Voluptatem fugiat ad laudantium iste totam.,2025-06-04 10:22:06
38,4,4,Muy buena calidad y entrega rápida. Reprehenderit provident vero laudantium.,2024-06-30 10:22:06
209,24,3,Nada fuera de lo normal. Iste atque temporibus esse tenetur voluptatibus rem.,2024-07-11 10:22:06
822,35,1,Llegó defectuoso o incompleto. Ducimus illo est est et.,2025-02-01 10:22:06
512,35,2,No cumplió con lo prometido. Quaerat tenetur sint vitae quasi vero.,2025-01-08 10:22:06
146,10,4,Muy buena calidad y entrega rápida. Accusamus sit voluptate at omnis eligendi impedit.,2024-07-22 10:22:06
873,3,2,Llegó defectuoso o incompleto. Nihil voluptatem magni et amet assumenda laudantium.,2025-01-30 10:22:06
262,5,1,No era lo que esperaba. Porro aspernatur cum ipsa.,2024-11-30 10:22:06
605,19,4,Estoy muy satisfecho con la compra. Dolorum nemo amet est quia.,2025-02-21 10:22:06
551,25,5,¡Recomendado al 100%! Possimus commodi asperiores blanditiis.,2025-01-03 10:22:06
110,8,1,Llegó defectuoso o incompleto. Laboriosam cum animi beatae cum cum.,2025-01-17 10:22:06
211,17,5,Muy buena calidad y entrega rápida. Numquam laborum laboriosam pariatur enim sunt.,2025-01-14 10:22:06
841,23,5,Estoy muy satisfecho con la compra. Itaque modi eum fuga enim accusantium aliquam.,2024-09-22 10:22:06
622,29,4,Estoy muy satisfecho con la compra. Odio ratione quia voluptatibus.,2025-06-19 10:22:06
361,2,5,Estoy muy satisfecho con la compra. Minus iure quidem beatae perspiciatis accusantium veritatis sapiente.,2024-09-27 10:22:06
26,9,2,Muy decepcionado con la compra. Ea recusandae ipsum reprehenderit accusantium.,2025-05-20 10:22:06
939,3,5,Estoy muy satisfecho con la compra. Voluptatibus ducimus commodi facere.,2024-07-27 10:22:06
627,4,4,Muy buena calidad y entrega rápida. Odio qui commodi sit.,2024-12-12 10:22:06
526,24,5,Muy buena calidad y entrega rápida. Ducimus nulla sed maiores.,2025-05-01 10:22:06
268,33,2,Muy decepcionado con la compra. Reiciendis nulla dignissimos molestias.,2024-07-05 10:22:06
912,14,5,Muy buena calidad y entrega rápida. Quo odio harum nostrum voluptas veritatis error architecto.,2024-11-09 10:22:06
287,1,2,Muy decepcionado con la compra. Accusamus soluta dolor suscipit aut quisquam distinctio.,2025-04-11 10:22:06
547,29,3,Nada fuera de lo normal. Tempora labore sequi eaque quidem illo.,2025-01-23 10:22:06
976,13,2,No cumplió con lo prometido. Ipsum aliquam quae esse corporis voluptates.,2024-09-24 10:22:06
848,24,2,No cumplió con lo prometido. Asperiores consequatur ipsum non.,2024-08-31 10:22:06
244,7,4,¡Recomendado al 100%! Eveniet velit veritatis nemo maiores delectus doloremque.,2025-02-21 10:22:06
734,9,5,Muy buena calidad y entrega rápida. Dolores atque magni sapiente impedit libero.,2025-02-03 10:22:06
524,13,5,Muy buena calidad y entrega rápida. Cupiditate voluptatibus dolorum saepe.,2024-09-14 10:22:06
930,22,5,Muy buena calidad y entrega rápida. Vero hic aspernatur laborum.,2024-08-07 10:22:06
228,24,4,¡Recomendado al 100%! Et ratione modi accusamus explicabo.,2024-09-20 10:22:06
150,1,3,El producto es aceptable por el precio. Soluta ea mollitia soluta tenetur.,2024-08-03 10:22:06
314,14,5,Estoy muy satisfecho con la compra. Nulla quisquam saepe facilis.,2025-05-03 10:22:06
977,30,3,El producto es aceptable por el precio. Et repellendus quo.,2025-02-18 10:22:06
823,10,2,Llegó defectuoso o incompleto. Facilis sit cum.,2024-11-02 10:22:06
271,25,3,Nada fuera de lo normal. Occaecati quas facere consectetur nobis dolorem beatae.,2024-11-27 10:22:06
768,23,5,Estoy muy satisfecho con la compra. Reiciendis nam illum cupiditate.,2024-09-12 10:22:06
57,32,5,Estoy muy satisfecho con la compra. Amet dolorum accusantium corporis eaque eligendi minus ad.,2025-05-12 10:22:06
128,36,5,Estoy muy satisfecho con la compra. Pariatur tempore beatae cupiditate nihil quos.,2024-12-23 10:22:06
975,35,5,¡Recomendado al 100%! Assumenda laudantium quis consectetur.,2025-03-25 10:22:06
899,1,2,Muy decepcionado con la compra. Ratione quaerat ad fugit voluptatem blanditiis laudantium.,2024-11-08 10:22:06
696,20,2,Llegó defectuoso o incompleto. Nihil ad reprehenderit asperiores iure.,2025-06-10 10:22:06
363,4,5,Sin dudas volvería a comprarlo. Autem unde quas harum.,2024-07-20 10:22:06
453,9,2,Muy decepcionado con la compra. Neque debitis dolore maiores eligendi.,2025-04-09 10:22:06
480,24,5,Sin dudas volvería a comprarlo. Similique quod dolore impedit occaecati temporibus.,2024-12-15 10:22:06
141,1,2,No cumplió con lo prometido. Adipisci vero tempore inventore perspiciatis dolorem.,2025-01-02 10:22:06
48,2,3,El producto es aceptable por el precio. Quod temporibus praesentium optio aperiam officia distinctio ea.,2025-04-14 10:22:06
502,26,3,El producto es aceptable por el precio. Optio delectus et atque laudantium dicta alias architecto.,2024-07-21 10:22:06
719,16,4,Sin dudas volvería a comprarlo. Harum cum quaerat tenetur veritatis.,2025-04-30 10:22:06
832,11,2,Muy decepcionado con la compra. Porro itaque consequatur odio vitae similique animi est.,2025-06-01 10:22:06
832,8,5,Sin dudas volvería a comprarlo. Deleniti unde nostrum.,2025-04-20 10:22:06
82,20,1,No era lo que esperaba. At ullam dolorum sint error dolores earum officia.,2025-06-13 10:22:06
75,12,5,¡Recomendado al 100%! Dolorum expedita error aliquam.,2025-06-22 10:22:06
389,13,2,Muy decepcionado con la compra. Expedita magni error numquam similique illum debitis temporibus.,2024-06-30 10:22:06
664,13,5,Sin dudas volvería a comprarlo. Perspiciatis exercitationem labore porro qui.,2024-12-04 10:22:06
81,34,3,Nada fuera de lo normal. Molestias nesciunt ex voluptas vitae rem distinctio.,2025-06-19 10:22:06
579,10,1,Muy decepcionado con la compra. Similique modi eos ab blanditiis.,2025-02-19 10:22:06
755,1,2,Muy decepcionado con la compra. Eligendi ducimus dolores qui dignissimos illo ea.,2024-10-13 10:22:06
412,26,2,Muy decepcionado con la compra. Officia itaque quis animi.,2024-10-29 10:22:06
446,34,2,No cumplió con lo prometido. Ad fugiat asperiores modi deserunt amet.,2025-03-16 10:22:06
930,1,5,Sin dudas volvería a comprarlo. Repellendus sit explicabo sed.,2024-10-03 10:22:06
337,25,1,Llegó defectuoso o incompleto. Sed iusto fugit ratione quia.,2024-09-26 10:22:06
786,16,3,Nada fuera de lo normal. Necessitatibus deleniti a odit harum minus nam.,2025-04-23 10:22:06
972,10,5,Estoy muy satisfecho con la compra. Alias deleniti animi nobis assumenda consequatur voluptate.,2025-02-24 10:22:06
726,33,5,Sin dudas volvería a comprarlo. Ab veniam itaque hic.,2024-11-04 10:22:06
792,30,4,Muy buena calidad y entrega rápida. Mollitia ab distinctio perferendis.,2024-12-10 10:22:06
237,9,1,Llegó defectuoso o incompleto. Debitis cum vel et architecto laborum.,2024-09-09 10:22:06
998,22,3,Nada fuera de lo normal. Praesentium amet aliquid.,2025-06-29 10:22:06
435,1,2,Llegó defectuoso o incompleto. Officiis facere tenetur nisi dolorum amet doloribus animi.,2025-04-22 10:22:06
635,24,2,Muy decepcionado con la compra. Asperiores alias vitae eligendi neque expedita.,2025-02-21 10:22:06
823,26,2,No era lo que esperaba. A aut consequuntur architecto non qui laborum.,2025-02-11 10:22:06
538,16,4,¡Recomendado al 100%! Atque magni laborum ex.,2024-11-15 10:22:06
77,28,4,Sin dudas volvería a comprarlo. Sunt dolores error aliquam quibusdam consequuntur.,2024-09-22 10:22:06
221,31,4,Muy buena calidad y entrega rápida. Praesentium sequi consequatur.,2025-03-06 10:22:06
213,3,3,Nada fuera de lo normal. Repellendus aperiam ipsa.,2024-10-13 10:22:06
344,21,1,Llegó defectuoso o incompleto. Voluptatem quidem odit.,2025-06-16 10:22:06
1000,1,2,No cumplió con lo prometido. Dolorum aliquid autem suscipit perspiciatis illo libero.,2025-06-06 10:22:06
343,15,1,No era lo que esperaba. Suscipit aliquid minima vel.,2025-03-08 10:22:06
339,14,4,¡Recomendado al 100%! Nihil voluptate harum pariatur consequatur.,2024-10-24 10:22:06
786,20,2,No cumplió con lo prometido. Libero beatae numquam vitae enim maxime earum cum.,2024-08-30 10:22:06
778,13,1,No era lo que esperaba. Eius quibusdam explicabo ut commodi nostrum porro porro.,2025-03-22 10:22:06
981,23,3,Nada fuera de lo normal. Magnam quis beatae labore inventore tenetur.,2024-08-31 10:22:06
755,25,4,¡Recomendado al 100%! Sapiente possimus facilis dolores.,2024-12-29 10:22:06
715,16,2,No era lo que esperaba. Saepe minus error repellat asperiores exercitationem in nisi.,2025-06-16 10:22:06
383,14,5,Estoy muy satisfecho con la compra. Ducimus repellat voluptatibus illum.,2024-07-24 10:22:06
520,31,1,No cumplió con lo prometido. Maiores odit ullam dolorum.,2025-06-02 10:22:06
898,24,4,¡Recomendado al 100%! Recusandae ipsam sapiente unde.,2025-04-12 10:22:06
932,8,1,Muy decepcionado con la compra. Consectetur architecto ipsam temporibus.,2024-09-20 10:22:06
143,27,5,Muy buena calidad y entrega rápida. Eius unde nulla officia magni est beatae.,2025-06-11 10:22:06
732,27,1,No era lo que esperaba. Corporis modi placeat maxime.,2025-02-08 10:22:06
334,36,1,No cumplió con lo prometido. Maiores molestias assumenda porro.,2024-09-30 10:22:06
663,35,2,No cumplió con lo prometido. Veniam repellat aperiam deleniti dolor.,2025-06-27 10:22:06
573,24,5,Muy buena calidad y entrega rápida. Eveniet numquam corporis consectetur tempora eveniet.,2024-10-03 10:22:06
161,31,1,No cumplió con lo prometido. Sunt incidunt dicta sit natus.,2025-06-27 10:22:06
570,23,2,Muy decepcionado con la compra. Cumque itaque consequuntur assumenda.,2025-03-08 10:22:06
227,2,5,Sin dudas volvería a comprarlo. Blanditiis saepe vero.,2025-05-22 10:22:06
785,24,5,Sin dudas volvería a comprarlo. Nostrum explicabo iusto voluptates ipsum.,2024-07-13 10:22:06
613,19,4,Estoy muy satisfecho con la compra. Consequatur amet odio amet nulla blanditiis.,2025-04-11 10:22:06
906,25,1,No era lo que esperaba. Eaque modi excepturi iste impedit ipsa autem vel.,2024-10-01 10:22:06
134,28,2,Muy decepcionado con la compra. Ad laboriosam odio molestiae.,2024-09-07 10:22:06
388,13,2,Llegó defectuoso o incompleto. Deleniti natus aliquam eos soluta aspernatur.,2024-12-23 10:22:06
482,4,4,Sin dudas volvería a comprarlo. Exercitationem tenetur quod enim aliquid nihil.,2024-07-19 10:22:06
759,5,1,Muy decepcionado con la compra. Perferendis ullam harum explicabo.,2024-12-24 10:22:06
94,23,1,Llegó defectuoso o incompleto. Molestiae facere iusto officiis sequi temporibus hic.,2024-07-08 10:22:06
315,12,1,No cumplió con lo prometido. Quam dolor eius vel iste consectetur.,2025-05-18 10:22:06
483,31,1,No cumplió con lo prometido. Unde veniam itaque architecto vel aliquam atque.,2025-04-27 10:22:06
548,32,5,Sin dudas volvería a comprarlo. Ab pariatur quisquam illum ab.,2025-01-17 10:22:06
1,20,2,No era lo que esperaba. Sit facilis consequuntur amet doloremque mollitia consectetur.,2025-04-26 10:22:06
225,35,1,Muy decepcionado con la compra. Eligendi laudantium fugit quasi sit.,2024-11-21 10:22:06
663,4,4,¡Recomendado al 100%! Ullam sint quo veniam eaque repudiandae.,2024-08-13 10:22:06
40,6,5,Sin dudas volvería a comprarlo. Reprehenderit officiis quas voluptas earum molestias ab voluptas.,2024-07-30 10:22:06
688,18,4,¡Recomendado al 100%! Aperiam ratione necessitatibus.,2024-08-24 10:22:06
444,17,2,Llegó defectuoso o incompleto. Voluptates repellat dicta ratione aliquam aut.,2024-08-04 10:22:06
224,26,4,¡Recomendado al 100%! Laudantium voluptates eum eveniet ducimus dolore.,2024-07-14 10:22:06
820,19,5,Sin dudas volvería a comprarlo. Distinctio dolorem veritatis nam iste.,2025-04-10 10:22:06
734,33,4,Sin dudas volvería a comprarlo. Voluptatibus minima doloribus libero labore.,2025-01-03 10:22:06
964,20,4,Estoy muy satisfecho con la compra. Quidem ratione nobis ullam maxime et ad.,2025-02-14 10:22:06
743,18,3,El producto es aceptable por el precio. Accusantium molestiae sunt animi.,2025-06-17 10:22:06
701,33,1,Muy decepcionado con la compra. Eaque quis doloribus vero.,2024-09-13 10:22:06
872,10,4,Sin dudas volvería a comprarlo. Veritatis quidem facilis iusto atque earum inventore.,2024-10-01 10:22:06
758,15,2,Muy decepcionado con la compra. Esse doloremque aliquam cum natus nisi.,2024-12-16 10:22:06
975,25,3,Nada fuera de lo normal. Mollitia accusantium optio nisi dicta.,2024-07-23 10:22:06
732,16,5,Muy buena calidad y entrega rápida. Quo dicta soluta.,2024-09-06 10:22:06
632,5,2,Llegó defectuoso o incompleto. Ut expedita modi ipsum.,2024-12-01 10:22:06
447,25,1,No era lo que esperaba. Magni beatae illo possimus itaque quasi.,2024-12-25 10:22:06
562,20,1,Llegó defectuoso o incompleto. Non optio dignissimos iure minus voluptates corporis.,2024-10-06 10:22:06
315,32,3,Nada fuera de lo normal. Assumenda sint quisquam quod cum.,2024-11-15 10:22:06
831,10,4,¡Recomendado al 100%! Odit eaque mollitia mollitia mollitia.,2024-11-30 10:22:06
711,3,4,Muy buena calidad y entrega rápida. Esse illum nihil commodi.,2024-07-27 10:22:06
758,29,4,Estoy muy satisfecho con la compra. Dicta tempora ipsam quibusdam.,2024-07-29 10:22:06
808,19,4,Muy buena calidad y entrega rápida. Magnam voluptates delectus sequi fugit.,2024-09-09 10:22:06
839,18,5,Sin dudas volvería a comprarlo. Culpa harum sequi doloremque architecto expedita amet est.,2025-01-16 10:22:06
319,9,5,¡Recomendado al 100%! Blanditiis totam pariatur.,2025-03-16 10:22:06
408,26,2,Llegó defectuoso o incompleto. Impedit atque eveniet sunt.,2025-04-04 10:22:06
36,6,4,Sin dudas volvería a comprarlo. Aliquam magnam sit impedit laborum.,2025-03-21 10:22:06
891,35,2,No cumplió con lo prometido. Architecto ipsum unde ipsum voluptatum minima.,2024-10-14 10:22:06
735,31,4,Estoy muy satisfecho con la compra. Illo provident culpa ut quia.,2024-12-30 10:22:06
949,7,2,Llegó defectuoso o incompleto. Tenetur ipsum aperiam labore delectus id architecto.,2024-11-05 10:22:06
478,24,2,No cumplió con lo prometido. Assumenda atque aperiam qui voluptates.,2025-02-06 10:22:06
756,33,3,El producto es aceptable por el precio. Vel expedita quidem ab.,2024-09-07 10:22:06
167,11,2,No cumplió con lo prometido. Animi quaerat debitis repudiandae optio.,2025-06-15 10:22:06
963,30,2,No cumplió con lo prometido. Ex porro eligendi voluptatem.,2024-11-01 10:22:06
629,28,5,Estoy muy satisfecho con la compra. Consequatur optio molestias quae id architecto error.,2024-11-13 10:22:06
984,10,2,Llegó defectuoso o incompleto. Beatae ratione aliquid quod laboriosam dolore eos.,2025-05-27 10:22:06
358,6,3,Nada fuera de lo normal. Ducimus facilis dolorem.,2024-07-13 10:22:06
137,7,4,¡Recomendado al 100%! Inventore cumque assumenda amet.,2025-02-13 10:22:06
290,3,1,Muy decepcionado con la compra. Consequuntur at nobis odio.,2025-04-13 10:22:06
4,4,1,No era lo que esperaba. Perferendis dolorem hic praesentium accusamus.,2024-09-02 10:22:06
248,25,1,Muy decepcionado con la compra. Repudiandae aut nisi animi nesciunt sed.,2024-10-14 10:22:06
820,21,5,¡Recomendado al 100%! Ipsam iure corporis et tempora placeat quia iste.,2025-04-14 10:22:06
145,32,2,No era lo que esperaba. Commodi asperiores id eos iusto officiis aliquam.,2025-04-27 10:22:06
692,24,2,Llegó defectuoso o incompleto. Harum placeat nisi sapiente nam quasi repellat.,2024-09-04 10:22:06
691,22,1,Muy decepcionado con la compra. Dolor fugit id delectus velit.,2025-05-22 10:22:06
187,4,2,No era lo que esperaba. Quisquam atque ipsum hic distinctio ipsam suscipit.,2024-12-19 10:22:06
781,11,2,Llegó defectuoso o incompleto. In fuga eveniet eos itaque unde dolore earum.,2025-02-24 10:22:06
679,19,2,No era lo que esperaba. In natus esse nulla dolorem vero accusantium.,2025-06-07 10:22:06
714,15,2,Llegó defectuoso o incompleto. Aperiam aperiam nihil beatae praesentium in.,2025-03-28 10:22:06
471,13,4,Muy buena calidad y entrega rápida. Optio est ducimus voluptatum amet illum.,2024-07-12 10:22:06
513,15,4,Sin dudas volvería a comprarlo. Debitis at occaecati.,2025-06-02 10:22:06
619,18,3,El producto es aceptable por el precio. Quidem perferendis enim ea numquam.,2025-04-06 10:22:06
520,29,1,No cumplió con lo prometido. Laboriosam similique suscipit corporis at sapiente.,2024-09-13 10:22:06
208,20,4,Muy buena calidad y entrega rápida. Dolorum error asperiores dolores quis ullam.,2024-08-08 10:22:06
999,19,5,¡Recomendado al 100%! Vero quia dolores perferendis vitae doloribus.,2024-07-06 10:22:06
227,31,1,No cumplió con lo prometido. Magnam sit fuga.,2024-11-28 10:22:06
593,34,1,No cumplió con lo prometido. Dolorum cupiditate autem cum fuga.,2024-12-04 10:22:06
509,9,3,Nada fuera de lo normal. Commodi commodi mollitia esse in libero aliquam.,2025-02-21 10:22:06
565,2,5,Sin dudas volvería a comprarlo. Enim soluta quis aperiam nemo.,2025-03-23 10:22:06
273,6,2,Muy decepcionado con la compra. Modi itaque facere ea nisi at voluptates.,2025-03-23 10:22:06
286,10,4,¡Recomendado al 100%! Reiciendis voluptatibus laborum est voluptas sapiente.,2025-01-20 10:22:06
102,6,2,Muy decepcionado con la compra. Incidunt numquam rem facere.,2024-10-23 10:22:06
493,31,1,No cumplió con lo prometido. Expedita totam aspernatur.,2024-07-29 10:22:06
990,14,3,El producto es aceptable por el precio. Sapiente neque voluptates nihil deleniti.,2025-04-18 10:22:06
421,14,5,Muy buena calidad y entrega rápida. Ratione et a autem fugiat.,2025-06-04 10:22:06
782,33,5,Sin dudas volvería a comprarlo. Rerum commodi nemo odio error.,2024-09-13 10:22:06
960,26,1,No cumplió con lo prometido. Nemo fuga odio aut aperiam omnis numquam.,2025-02-13 10:22:06
263,25,1,Muy decepcionado con la compra. Veniam dolore cumque accusamus.,2025-02-22 10:22:06
740,20,5,Muy buena calidad y entrega rápida. Iste voluptatem officiis iusto aspernatur.,2025-04-27 10:22:06
