OrdenID,MetodoPagoID,MontoPagado
6321,1,427.1
6322,4,831.75
6323,7,111.13
6324,1,644.14
6325,5,996.43
6326,4,955.29
6327,2,405.07
6328,7,651.1
6329,4,686.0
6330,3,523.63
6331,1,447.77
6332,1,723.29
6333,2,484.26
6334,7,741.33
6335,6,161.32
6336,2,963.02
6337,4,631.68
6338,7,890.22
6339,2,978.98
6340,1,456.23
6341,4,825.88
6342,6,899.4
6343,3,605.04
6344,1,725.82
6345,1,327.78
6346,5,764.44
6347,7,967.22
6348,2,373.62
6349,1,592.33
6350,4,515.49
6351,1,133.3
6352,5,549.34
6353,1,534.2
6354,4,890.53
6355,5,539.07
6356,5,769.83
6357,3,515.88
6358,3,965.01
6359,7,178.93
6360,4,816.39
6361,6,692.38
6362,2,633.87
6363,3,666.96
6364,3,255.31
6365,4,698.41
6366,7,130.77
6367,4,106.35
6368,7,227.61
6369,5,150.86
6370,5,894.29
6371,5,909.1
6372,7,271.48
6373,7,737.67
6374,1,768.66
6375,4,963.82
6376,7,668.91
6377,3,738.49
6378,5,429.08
6379,3,184.93
6380,3,554.32
6381,2,142.75
6382,1,916.42
6383,5,731.54
6384,4,632.94
6385,4,256.1
6386,3,267.56
6387,5,360.19
6388,6,561.42
6389,3,375.38
6390,6,302.84
6391,4,768.68
6392,2,183.24
6393,6,826.35
6394,3,556.95
6395,2,930.67
6396,4,869.35
6397,7,947.81
6398,7,215.72
6399,3,366.77
6400,3,194.4
6401,1,774.78
6402,4,644.98
6403,5,875.95
6404,3,698.73
6405,2,756.48
6406,3,204.08
6407,3,347.34
6408,2,138.34
6409,6,728.68
6410,3,628.55
6411,3,617.16
6412,7,981.62
6413,4,876.63
6414,6,217.59
6415,2,478.88
6416,7,402.76
6417,4,516.09
6418,2,183.35
6419,5,788.17
6420,6,514.13
6421,2,702.19
6422,6,770.72
6423,6,587.5
6424,7,443.96
6425,2,634.05
6426,5,666.63
6427,6,790.7
6428,4,953.47
6429,7,932.31
6430,7,312.18
6431,4,488.94
6432,4,413.74
6433,4,635.76
6434,5,905.57
6435,2,465.06
6436,1,483.06
6437,2,613.85
6438,3,823.42
6439,5,852.24
6440,6,689.42
6441,1,760.41
6442,6,615.98
6443,5,672.54
6444,6,437.33
6445,4,145.55
6446,2,895.36
6447,2,465.23
6448,1,818.45
6449,3,320.46
6450,5,214.1
6451,1,930.35
6452,5,918.18
6453,6,299.69
6454,7,730.46
6455,5,402.94
6456,7,125.17
6457,4,587.65
6458,2,551.67
6459,4,330.75
6460,2,970.39
6461,3,977.09
6462,7,936.29
6463,6,570.65
6464,1,290.32
6465,4,233.7
6466,2,555.55
6467,2,823.5
6468,4,645.43
6469,1,298.94
6470,5,459.3
6471,1,972.27
6472,7,572.89
6473,6,216.52
6474,1,329.35
6475,1,438.89
6476,1,684.04
6477,5,646.68
6478,1,838.58
6479,4,843.78
6480,5,820.48
6481,3,717.41
6482,1,858.7
6483,1,278.05
6484,4,340.67
6485,3,779.0
6486,6,488.66
6487,6,508.6
6488,5,866.58
6489,2,473.24
6490,4,260.6
6491,3,645.04
6492,1,107.61
6493,7,420.08
6494,7,427.04
6495,1,220.41
6496,5,207.09
6497,5,262.32
6498,7,414.73
6499,4,454.96
6500,7,997.18
6501,7,889.56
6502,5,123.86
6503,6,682.35
6504,7,362.06
6505,2,627.13
6506,4,813.35
6507,3,865.48
6508,6,631.11
6509,6,891.3
6510,1,290.74
6511,1,148.04
6512,3,553.92
6513,1,441.75
6514,6,499.73
6515,4,836.7
6516,7,769.14
6517,5,918.35
6518,6,238.86
6519,6,388.25
6520,7,825.51
6521,6,233.13
6522,6,479.49
6523,3,359.38
6524,4,798.36
6525,3,275.15
6526,4,671.69
6527,6,956.83
6528,2,536.87
6529,6,782.77
6530,1,498.83
6531,2,503.2
6532,4,317.81
6533,6,268.93
6534,7,435.26
6535,5,995.63
6536,5,857.44
6537,2,158.82
6538,5,169.14
6539,5,738.4
6540,1,137.03
6541,2,525.04
6542,3,589.65
6543,4,255.51
6544,2,953.49
6545,1,109.04
6546,2,358.29
6547,3,922.51
6548,3,508.69
6549,3,690.27
6550,4,868.15
6551,3,324.09
6552,6,694.58
6553,4,722.51
6554,1,103.87
6555,1,783.46
6556,7,242.74
6557,7,442.05
6558,4,793.75
6559,6,488.16
6560,3,129.3
6561,5,582.23
6562,7,717.19
6563,7,619.48
6564,3,299.71
6565,3,157.15
6566,6,459.6
6567,1,299.24
6568,7,985.41
6569,4,373.01
6570,4,774.3
6571,2,309.6
6572,6,654.89
6573,3,822.67
6574,5,476.69
6575,5,122.79
6576,7,713.78
6577,7,264.81
6578,1,411.01
6579,7,565.2
6580,7,817.07
6581,6,447.06
6582,4,604.09
6583,5,988.96
6584,2,797.55
6585,1,671.12
6586,2,683.67
6587,6,623.48
6588,3,234.03
6589,7,725.44
6590,3,694.92
6591,2,885.33
6592,4,532.64
6593,4,583.04
6594,7,662.72
6595,6,317.12
6596,3,646.56
6597,1,775.88
6598,3,526.81
6599,4,180.08
6600,4,403.06
6601,1,675.67
6602,6,342.72
6603,3,749.63
6604,6,599.86
6605,7,414.42
6606,7,403.09
6607,3,429.96
6608,4,677.14
6609,7,547.13
6610,7,424.96
6611,4,203.39
6612,6,799.51
6613,6,821.4
6614,2,852.34
6615,7,828.86
6616,4,258.63
6617,6,429.67
6618,7,995.79
6619,4,225.04
6620,3,350.83
6621,1,112.62
6622,3,985.83
6623,2,173.69
6624,5,943.21
6625,4,536.0
6626,3,748.83
6627,3,545.14
6628,1,858.02
6629,7,201.44
6630,6,217.55
6631,4,533.81
6632,1,466.87
6633,2,544.69
6634,4,913.58
6635,7,289.51
6636,4,105.58
6637,7,673.4
6638,1,128.0
6639,7,884.58
6640,4,640.17
6641,3,863.99
6642,7,711.68
6643,5,196.84
6644,2,646.07
6645,4,221.34
6646,7,666.28
6647,2,518.06
6648,4,470.34
6649,4,626.5
6650,3,914.68
6651,6,331.92
6652,6,267.66
6653,6,748.42
6654,3,413.42
6655,7,375.17
6656,1,526.49
6657,7,239.15
6658,1,699.41
6659,4,820.43
6660,2,770.69
6661,6,843.08
6662,6,834.77
6663,3,473.83
6664,7,101.69
6665,1,594.7
6666,3,976.3
6667,4,678.47
6668,7,701.15
6669,2,967.57
6670,2,856.18
6671,2,347.93
6672,5,697.28
6673,4,449.46
6674,4,843.58
6675,2,330.49
6676,2,884.95
6677,3,928.0
6678,7,146.6
6679,7,495.39
6680,2,414.38
6681,4,975.85
6682,6,335.65
6683,7,393.13
6684,2,688.03
6685,3,323.08
6686,7,169.53
6687,4,416.88
6688,6,721.33
6689,4,754.79
6690,1,538.49
6691,5,209.95
6692,5,616.35
6693,3,994.55
6694,4,677.89
6695,3,996.5
6696,2,374.53
6697,5,997.35
6698,3,539.44
6699,2,954.24
6700,2,167.37
6701,2,468.49
6702,5,118.28
6703,6,700.6
6704,7,531.45
6705,4,866.69
6706,2,606.6
6707,7,357.0
6708,3,530.69
6709,3,921.99
6710,4,129.71
6711,5,175.57
6712,7,164.33
6713,7,841.16
6714,1,880.46
6715,1,644.58
6716,1,187.07
6717,2,524.84
6718,2,159.78
6719,6,429.1
6720,7,121.9
6721,4,598.24
6722,5,994.22
6723,3,282.66
6724,6,155.39
6725,2,307.85
6726,2,227.32
6727,4,228.39
6728,3,681.25
6729,6,161.31
6730,7,322.44
6731,3,364.58
6732,2,586.03
6733,6,681.59
6734,6,174.56
6735,4,227.7
6736,3,510.16
6737,5,523.85
6738,2,484.16
6739,7,282.73
6740,3,250.41
6741,5,241.9
6742,3,689.28
6743,1,850.9
6744,4,403.95
6745,6,738.5
6746,3,255.24
6747,3,429.67
6748,7,233.63
6749,7,274.2
6750,5,452.29
6751,5,555.55
6752,6,912.85
6753,2,160.01
6754,2,762.32
6755,3,875.88
6756,2,326.02
6757,7,713.22
6758,3,215.1
6759,5,688.77
6760,1,419.35
6761,1,207.98
6762,4,788.98
6763,5,303.16
6764,1,894.33
6765,5,452.7
6766,1,597.57
6767,5,779.13
6768,4,727.53
6769,1,940.93
6770,3,851.7
6771,2,803.93
6772,4,648.51
6773,5,762.24
6774,5,947.98
6775,1,696.54
6776,4,243.09
6777,3,730.14
6778,2,892.45
6779,3,178.08
6780,6,734.72
6781,7,622.89
6782,7,118.42
6783,4,132.99
6784,4,161.0
6785,4,634.95
6786,1,501.18
6787,6,337.54
6788,5,202.1
6789,6,611.93
6790,6,996.87
6791,5,233.95
6792,7,119.86
6793,1,279.36
6794,6,222.12
6795,6,441.9
6796,5,646.64
6797,4,955.32
6798,7,119.13
6799,7,791.69
6800,5,425.49
6801,7,786.19
6802,3,776.82
6803,4,714.03
6804,1,834.1
6805,7,238.16
6806,3,984.0
6807,3,571.68
6808,1,751.47
6809,1,845.08
6810,3,514.48
6811,2,978.26
6812,3,694.99
6813,6,895.02
6814,2,701.21
6815,1,571.07
6816,7,595.76
6817,3,241.05
6818,7,949.91
6819,1,566.45
6820,6,487.48
6821,6,764.35
6822,7,312.66
6823,7,629.38
6824,2,290.62
6825,4,333.28
6826,3,709.58
6827,1,774.47
6828,7,872.83
6829,4,140.87
6830,2,409.12
6831,7,332.87
6832,1,421.35
6833,2,317.64
6834,1,723.47
6835,3,364.47
6836,7,864.55
6837,5,608.56
6838,6,736.59
6839,6,842.34
6840,6,116.54
6841,7,224.3
6842,4,282.15
6843,7,772.0
6844,5,299.01
6845,7,197.19
6846,3,647.86
6847,7,550.68
6848,5,500.12
6849,1,331.69
6850,7,648.99
6851,3,963.03
6852,6,917.48
6853,3,345.23
6854,1,939.56
6855,5,288.8
6856,4,154.25
6857,5,601.31
6858,6,988.4
6859,1,788.76
6860,5,944.56
6861,6,808.91
6862,4,540.19
6863,4,707.59
6864,2,998.04
6865,3,178.57
6866,7,123.77
6867,6,437.63
6868,2,416.34
6869,3,680.6
6870,2,836.59
6871,6,331.38
6872,3,502.43
6873,4,556.84
6874,3,810.25
6875,7,237.61
6876,7,848.26
6877,6,142.96
6878,3,474.66
6879,1,861.71
6880,6,953.89
6881,2,979.6
6882,7,832.99
6883,1,381.26
6884,3,774.95
6885,6,999.95
6886,3,152.53
6887,6,803.09
6888,5,664.87
6889,2,399.01
6890,7,763.72
6891,4,182.58
6892,4,670.93
6893,3,929.92
6894,7,545.99
6895,4,208.17
6896,1,420.43
6897,6,860.66
6898,6,628.52
6899,7,617.07
6900,7,420.4
6901,2,638.02
6902,5,772.37
6903,2,985.73
6904,4,890.59
6905,7,710.44
6906,3,716.85
6907,4,482.58
6908,4,818.49
6909,7,158.82
6910,1,347.88
6911,4,964.98
6912,4,765.91
6913,5,774.42
6914,5,396.66
6915,7,586.71
6916,7,201.98
6917,1,892.05
6918,4,390.1
6919,1,215.35
6920,7,385.14
6921,3,242.52
6922,1,274.56
6923,2,578.2
6924,3,693.82
6925,5,821.01
6926,7,268.32
6927,1,128.53
6928,7,564.22
6929,5,874.88
6930,7,639.54
6931,1,734.74
6932,7,642.55
6933,7,119.63
6934,3,343.94
6935,7,626.23
6936,7,463.56
6937,1,584.18
6938,7,432.08
6939,7,364.35
6940,6,179.63
6941,2,332.93
6942,7,704.94
6943,2,116.09
6944,1,429.68
6945,5,964.2
6946,6,203.36
6947,6,694.18
6948,3,196.15
6949,4,972.63
6950,2,202.62
6951,6,611.61
6952,1,768.58
6953,3,357.76
6954,6,892.19
6955,7,217.89
6956,2,404.18
6957,7,883.1
6958,6,877.32
6959,5,566.05
6960,5,469.84
6961,2,613.74
6962,6,411.39
6963,6,103.18
6964,2,681.16
6965,7,322.96
6966,4,296.2
6967,5,104.7
6968,1,339.67
6969,5,234.13
6970,3,560.18
6971,1,118.1
6972,7,759.55
6973,5,332.73
6974,4,190.56
6975,1,300.15
6976,3,870.98
6977,3,481.82
6978,4,683.02
6979,5,420.19
6980,2,835.27
6981,6,357.64
6982,2,503.5
6983,2,967.68
6984,2,828.61
6985,2,871.37
6986,7,136.76
6987,3,694.33
6988,7,368.35
6989,2,211.28
6990,7,733.06
6991,7,867.1
6992,4,794.83
6993,4,496.42
6994,1,319.89
6995,4,787.99
6996,3,283.27
6997,4,572.67
6998,2,309.6
6999,5,369.3
7000,4,632.56
7001,4,663.05
7002,3,538.23
7003,7,804.75
7004,6,575.81
7005,5,225.07
7006,7,124.27
7007,7,500.19
7008,1,422.57
7009,7,776.67
7010,4,195.09
7011,4,896.05
7012,4,290.02
7013,7,781.24
7014,4,168.1
7015,6,922.23
7016,3,926.17
7017,5,249.48
7018,4,727.74
7019,4,448.18
7020,7,107.91
7021,4,533.67
7022,1,297.69
7023,1,567.81
7024,2,862.75
7025,4,593.33
7026,7,597.13
7027,4,491.35
7028,4,283.6
7029,5,791.73
7030,4,654.71
7031,5,634.55
7032,6,924.65
7033,7,177.77
7034,1,801.15
7035,7,961.61
7036,2,689.58
7037,7,897.73
7038,4,548.19
7039,3,804.92
7040,2,174.47
7041,4,115.42
7042,7,301.26
7043,2,292.54
7044,6,258.77
7045,4,448.85
7046,6,157.89
7047,6,328.15
7048,3,932.32
7049,5,973.12
7050,7,383.71
7051,5,377.21
7052,4,766.1
7053,4,146.46
7054,4,995.38
7055,7,479.22
7056,7,285.09
7057,7,236.1
7058,5,904.9
7059,4,653.31
7060,4,328.14
7061,4,345.33
7062,7,432.22
7063,1,636.52
7064,6,924.81
7065,1,166.18
7066,4,235.47
7067,3,311.65
7068,7,466.98
7069,7,306.57
7070,5,276.91
7071,3,670.73
7072,1,542.42
7073,5,248.45
7074,7,571.23
7075,5,530.79
7076,3,642.79
7077,2,752.05
7078,5,598.14
7079,6,663.72
7080,3,652.35
7081,4,915.05
7082,6,330.07
7083,5,704.04
7084,7,312.43
7085,5,777.1
7086,1,940.8
7087,5,221.27
7088,6,913.71
7089,3,937.67
7090,3,956.61
7091,3,742.91
7092,2,872.05
7093,6,861.82
7094,2,959.93
7095,3,806.84
7096,5,733.59
7097,3,516.69
7098,6,293.03
7099,4,421.22
7100,6,268.41
7101,7,836.01
7102,1,829.59
7103,4,588.1
7104,6,835.08
7105,7,111.27
7106,7,585.99
7107,2,304.24
7108,7,255.24
7109,1,495.12
7110,1,244.48
7111,4,947.54
7112,4,245.86
7113,6,696.86
7114,4,799.41
7115,4,944.78
7116,1,850.46
7117,3,263.07
7118,7,116.37
7119,5,142.22
7120,7,183.3
7121,3,548.73
7122,5,655.78
7123,7,568.3
7124,4,361.63
7125,6,687.73
7126,4,894.27
7127,1,770.56
7128,1,582.17
7129,5,580.64
7130,2,595.59
7131,5,190.99
7132,6,506.9
7133,3,277.95
7134,2,497.19
7135,2,559.7
7136,4,164.2
7137,5,971.44
7138,1,556.26
7139,5,900.12
7140,4,712.3
7141,5,507.47
7142,3,794.0
7143,2,547.48
7144,4,332.54
7145,7,636.98
7146,3,989.96
7147,5,786.59
7148,3,701.09
7149,1,764.24
7150,2,947.96
7151,6,616.99
7152,1,750.45
7153,4,249.14
7154,3,139.99
7155,4,780.28
7156,3,525.83
7157,1,460.51
7158,6,944.91
7159,1,827.24
7160,1,633.99
7161,7,294.73
7162,2,398.16
7163,5,872.55
7164,2,339.8
7165,4,415.66
7166,6,114.07
7167,7,909.34
7168,2,815.07
7169,1,858.03
7170,5,357.56
7171,3,298.75
7172,1,163.44
7173,5,656.15
7174,7,351.15
7175,1,148.98
7176,4,457.52
7177,2,350.0
7178,3,216.67
7179,5,536.0
7180,2,994.65
7181,5,170.44
7182,1,428.27
7183,2,994.61
7184,3,162.44
7185,1,328.13
7186,6,376.58
7187,5,623.53
7188,4,870.72
7189,1,568.01
7190,4,661.31
7191,6,949.2
7192,2,803.54
7193,7,124.53
7194,7,710.98
7195,6,923.71
7196,5,523.77
7197,1,771.16
7198,4,719.74
7199,7,819.76
7200,2,673.06
7201,7,201.63
7202,3,883.38
7203,6,838.0
7204,7,275.0
7205,2,838.51
7206,7,197.19
7207,1,660.77
7208,4,584.21
7209,7,152.02
7210,7,701.31
7211,5,924.75
7212,7,637.66
7213,4,766.19
7214,1,450.02
7215,5,268.12
7216,3,630.29
7217,6,413.55
7218,2,203.4
7219,6,799.67
7220,2,687.11
7221,1,933.81
7222,6,993.26
7223,5,698.68
7224,4,127.79
7225,1,376.51
7226,1,571.16
7227,1,586.15
7228,5,288.14
7229,1,927.76
7230,6,736.31
7231,1,639.19
7232,2,560.34
7233,3,755.89
7234,6,687.87
7235,6,604.64
7236,6,556.31
7237,6,891.72
7238,2,260.64
7239,1,998.87
7240,4,353.32
7241,3,725.53
7242,2,185.67
7243,3,607.18
7244,7,952.56
7245,7,276.69
7246,2,233.32
7247,4,378.89
7248,4,295.46
7249,2,964.46
7250,7,997.37
7251,6,226.29
7252,7,682.4
7253,3,691.22
7254,6,154.35
7255,5,623.11
7256,1,400.77
7257,7,950.05
7258,4,516.8
7259,5,945.99
7260,2,659.97
7261,3,459.96
7262,1,759.77
7263,6,347.34
7264,7,402.3
7265,2,187.69
7266,7,198.75
7267,7,327.72
7268,6,658.97
7269,3,678.31
7270,1,855.8
7271,1,714.88
7272,7,930.2
7273,3,829.45
7274,4,631.33
7275,2,385.86
7276,1,186.64
7277,5,628.66
7278,4,399.84
7279,6,604.91
7280,1,851.48
7281,1,296.76
7282,2,504.88
7283,4,363.52
7284,2,456.98
7285,5,242.44
7286,6,868.22
7287,5,862.7
7288,5,740.44
7289,6,754.28
7290,5,781.88
7291,3,394.01
7292,2,574.44
7293,4,750.83
7294,1,511.93
7295,3,521.44
7296,4,182.72
7297,6,884.85
7298,5,204.86
7299,3,985.79
7300,7,769.11
7301,5,553.99
7302,1,720.37
7303,4,886.97
7304,1,736.11
7305,1,279.25
7306,2,167.74
7307,5,199.82
7308,3,508.28
7309,5,693.77
7310,7,515.18
7311,6,973.54
7312,4,481.38
7313,3,465.56
7314,1,232.76
7315,7,911.21
7316,7,867.33
7317,4,691.24
7318,3,969.2
7319,3,168.62
7320,7,117.71
7321,4,688.13
7322,2,968.59
7323,3,606.12
7324,1,268.76
7325,4,721.51
7326,3,569.91
7327,2,436.53
7328,2,358.6
7329,6,109.14
7330,6,910.33
7331,1,414.92
7332,1,533.99
7333,5,413.3
7334,5,724.94
7335,5,729.21
7336,3,275.48
7337,5,309.55
7338,3,958.76
7339,3,593.4
7340,6,658.06
7341,5,924.27
7342,1,323.48
7343,1,196.01
7344,3,215.74
7345,7,928.6
7346,2,719.69
7347,1,246.93
7348,3,555.12
7349,2,597.12
7350,6,281.99
7351,3,258.79
7352,6,798.48
7353,1,377.35
7354,1,769.88
7355,5,587.47
7356,7,861.2
7357,2,683.17
7358,2,301.27
7359,1,543.77
7360,5,769.82
7361,7,919.55
7362,3,320.93
7363,5,329.18
7364,2,891.6
7365,4,274.33
7366,4,885.67
7367,1,120.44
7368,6,501.39
7369,3,379.51
7370,6,717.43
7371,1,550.97
7372,5,380.06
7373,6,783.94
7374,3,257.8
7375,4,373.05
7376,4,860.18
7377,1,281.52
7378,3,787.71
7379,1,324.55
7380,2,669.97
7381,4,616.91
7382,6,910.28
7383,2,829.26
7384,7,731.74
7385,4,708.13
7386,5,557.16
7387,2,888.89
7388,1,920.68
7389,7,234.29
7390,7,321.68
7391,2,728.64
7392,7,493.0
7393,6,868.8
7394,6,828.6
7395,5,924.77
7396,5,292.65
7397,6,889.59
7398,6,192.78
7399,2,226.05
7400,5,973.78
7401,3,642.74
7402,2,178.31
7403,2,937.89
7404,1,462.05
7405,1,882.51
7406,4,835.94
7407,2,125.0
7408,7,257.72
7409,7,950.57
7410,5,154.69
7411,6,876.76
7412,2,428.86
7413,6,728.47
7414,7,707.46
7415,4,464.08
7416,5,745.49
7417,7,333.62
7418,4,419.77
7419,7,456.13
7420,5,570.28
7421,5,346.06
7422,5,990.37
7423,3,728.92
7424,7,866.27
7425,3,707.4
7426,5,256.07
7427,5,936.45
7428,4,887.74
7429,4,381.27
7430,5,278.49
7431,3,355.14
7432,3,105.24
7433,5,889.23
7434,1,231.53
7435,4,724.84
7436,2,765.85
7437,3,835.21
7438,3,298.05
7439,6,908.54
7440,7,288.5
7441,1,433.92
7442,6,451.47
7443,2,246.56
7444,2,909.82
7445,5,544.87
7446,6,796.5
7447,2,650.94
7448,6,297.78
7449,4,592.91
7450,6,924.39
7451,1,684.08
7452,6,502.05
7453,3,982.06
7454,6,378.53
7455,6,541.98
7456,4,271.82
7457,5,870.92
7458,3,119.58
7459,1,888.76
7460,5,577.95
7461,2,455.87
7462,2,424.52
7463,1,192.23
7464,1,169.58
7465,6,489.62
7466,6,728.37
7467,2,343.23
7468,2,547.92
7469,6,292.25
7470,7,238.37
7471,7,927.96
7472,7,179.08
7473,6,222.76
7474,1,336.17
7475,6,830.35
7476,4,655.44
7477,6,450.43
7478,7,312.66
7479,4,995.41
7480,6,230.75
7481,4,776.36
7482,3,611.39
7483,5,103.92
7484,1,238.95
7485,5,131.04
7486,7,533.04
7487,5,932.43
7488,2,574.39
7489,3,798.22
7490,6,822.08
7491,4,549.19
7492,4,740.64
7493,2,469.1
7494,4,978.31
7495,1,277.02
7496,5,903.0
7497,7,858.0
7498,7,262.95
7499,7,733.27
7500,2,758.61
7501,5,493.32
7502,3,440.26
7503,5,850.54
7504,7,120.92
7505,4,603.46
7506,6,170.2
7507,4,315.72
7508,3,816.64
7509,4,883.36
7510,7,778.16
7511,6,808.68
7512,5,710.46
7513,7,985.39
7514,3,790.88
7515,2,188.63
7516,7,332.5
7517,5,854.54
7518,2,610.88
7519,3,686.0
7520,4,928.71
7521,2,743.82
7522,4,223.19
7523,2,925.44
7524,5,342.54
7525,5,184.37
7526,6,920.34
7527,1,570.08
7528,5,544.25
7529,7,198.04
7530,1,240.05
7531,1,234.52
7532,5,112.52
7533,5,789.4
7534,5,737.86
7535,4,916.72
7536,7,569.21
7537,3,475.14
7538,4,353.27
7539,7,888.42
7540,7,338.83
7541,7,445.93
7542,1,370.31
7543,3,947.59
7544,5,941.16
7545,4,925.67
7546,5,285.53
7547,3,540.9
7548,5,271.16
7549,4,676.86
7550,5,251.74
7551,3,394.81
7552,3,420.97
7553,4,657.25
7554,3,476.67
7555,2,622.66
7556,1,669.05
7557,5,160.17
7558,3,831.5
7559,5,216.87
7560,3,303.94
7561,4,993.79
7562,5,705.92
7563,6,752.31
7564,3,774.77
7565,1,803.33
7566,3,725.85
7567,1,765.88
7568,2,902.34
7569,2,874.36
7570,2,341.99
7571,4,966.84
7572,3,811.26
7573,1,905.73
7574,1,746.17
7575,2,376.98
7576,1,765.86
7577,2,605.53
7578,1,660.44
7579,6,703.09
7580,3,920.28
7581,1,555.39
7582,1,953.96
7583,6,933.82
7584,5,246.44
7585,4,959.98
7586,3,121.92
7587,5,203.04
7588,1,688.02
7589,5,114.3
7590,4,813.22
7591,6,610.76
7592,6,945.27
7593,3,963.66
7594,7,697.36
7595,6,400.92
7596,5,981.06
7597,7,398.25
7598,1,572.29
7599,7,648.68
7600,2,675.9
7601,1,647.74
7602,2,946.81
7603,2,703.01
7604,4,339.54
7605,4,347.44
7606,2,639.91
7607,1,500.69
7608,1,269.71
7609,3,129.3
7610,1,397.34
7611,6,664.03
7612,3,883.55
7613,7,887.33
7614,7,516.57
7615,6,310.02
7616,5,737.31
7617,6,650.3
7618,3,274.3
7619,4,278.51
7620,7,284.38
7621,7,806.57
7622,1,779.76
7623,1,635.22
7624,3,577.32
7625,3,643.6
7626,2,108.89
7627,3,435.61
7628,4,563.45
7629,1,789.25
7630,1,715.25
7631,5,303.35
7632,3,520.89
7633,6,984.13
7634,5,451.23
7635,1,331.54
7636,2,599.12
7637,3,434.15
7638,4,146.07
7639,3,589.37
7640,1,624.84
7641,5,937.2
7642,3,174.35
7643,7,613.79
7644,2,792.35
7645,1,101.39
7646,5,304.87
7647,4,155.09
7648,6,986.98
7649,2,725.75
7650,2,986.64
7651,5,284.86
7652,2,107.03
7653,3,206.76
7654,6,717.91
7655,5,547.26
7656,7,732.31
7657,2,739.05
7658,2,593.48
7659,6,715.4
7660,4,394.05
7661,7,578.72
7662,7,944.9
7663,1,265.43
7664,2,625.76
7665,2,866.53
7666,7,333.93
7667,5,259.52
7668,1,602.97
7669,3,405.08
7670,5,869.38
7671,1,974.19
7672,6,201.46
7673,4,562.66
7674,1,698.03
7675,7,176.52
7676,6,809.88
7677,2,341.18
7678,3,303.12
7679,5,955.37
7680,1,494.81
7681,4,792.69
7682,5,765.69
7683,7,448.52
7684,4,434.11
7685,5,934.78
7686,4,147.44
7687,3,987.8
7688,3,182.52
7689,2,505.12
7690,2,393.61
7691,4,173.3
7692,7,611.98
7693,5,743.44
7694,6,699.66
7695,7,230.74
7696,5,278.21
7697,6,455.07
7698,7,522.76
7699,7,893.94
7700,4,552.79
7701,2,940.13
7702,3,271.67
7703,1,929.68
7704,4,290.86
7705,5,347.47
7706,1,610.96
7707,4,674.79
7708,3,402.63
7709,7,263.39
7710,4,471.04
7711,4,378.21
7712,5,698.37
7713,7,467.26
7714,1,325.91
7715,7,294.86
7716,2,340.29
7717,4,226.15
7718,7,468.7
7719,7,496.24
7720,4,922.77
7721,5,748.91
7722,6,891.36
7723,3,559.79
7724,6,281.57
7725,7,965.19
7726,6,900.23
7727,1,493.37
7728,6,212.46
7729,7,898.38
7730,3,949.47
7731,6,392.84
7732,4,651.74
7733,6,352.75
7734,6,915.51
7735,1,553.63
7736,4,246.57
7737,3,467.92
7738,4,210.71
7739,1,799.98
7740,5,608.32
7741,4,362.07
7742,1,541.73
7743,1,705.66
7744,2,596.29
7745,5,191.65
7746,3,934.22
7747,1,539.3
7748,4,934.91
7749,6,458.41
7750,1,633.33
7751,6,130.13
7752,3,774.37
7753,6,298.69
7754,6,937.21
7755,1,609.18
7756,2,771.8
7757,7,685.87
7758,2,305.79
7759,7,536.61
7760,5,977.75
7761,1,644.44
7762,2,892.89
7763,4,799.68
7764,5,904.81
7765,6,855.15
7766,2,909.05
7767,3,388.98
7768,1,952.95
7769,4,377.81
7770,6,173.6
7771,5,337.33
7772,7,956.76
7773,4,248.18
7774,3,622.71
7775,6,635.36
7776,6,106.26
7777,7,799.09
7778,2,767.09
7779,2,910.78
7780,4,223.83
7781,7,518.95
7782,3,663.08
7783,5,856.01
7784,5,481.18
7785,5,902.24
7786,6,788.29
7787,6,330.7
7788,4,429.58
7789,4,845.46
7790,4,940.33
7791,3,515.89
7792,4,748.21
7793,2,522.19
7794,2,589.91
7795,2,929.32
7796,5,197.32
7797,4,884.22
7798,1,570.25
7799,2,562.97
7800,1,825.38
7801,4,874.23
7802,3,902.78
7803,5,891.23
7804,7,630.18
7805,6,873.4
7806,4,542.49
7807,7,665.25
7808,7,488.98
7809,3,929.62
7810,5,292.98
7811,7,504.15
7812,6,642.6
7813,4,387.0
7814,3,742.12
7815,4,534.74
7816,5,499.69
7817,7,142.12
7818,1,868.91
7819,7,677.87
7820,7,187.15
7821,4,659.94
7822,3,623.38
7823,6,980.1
7824,2,243.56
7825,2,286.47
7826,5,145.39
7827,6,450.65
7828,2,368.81
7829,1,975.15
7830,3,747.46
7831,6,480.56
7832,7,590.03
7833,6,451.29
7834,1,103.26
7835,2,856.79
7836,7,786.45
7837,5,299.93
7838,1,245.21
7839,6,973.37
7840,7,651.33
7841,3,797.34
7842,6,649.13
7843,7,583.23
7844,1,835.68
7845,1,354.56
7846,5,307.45
7847,4,736.51
7848,7,152.57
7849,6,225.39
7850,3,823.91
7851,2,543.67
7852,4,272.97
7853,5,983.14
7854,5,848.07
7855,3,538.3
7856,5,593.63
7857,7,268.62
7858,4,101.32
7859,7,338.93
7860,7,591.7
7861,7,469.66
7862,3,984.89
7863,5,969.83
7864,4,538.06
7865,5,569.81
7866,3,833.73
7867,5,776.19
7868,4,381.58
7869,3,300.26
7870,3,723.8
7871,3,830.12
7872,7,595.7
7873,6,750.51
