OrdenID,ProductoID,Cantidad,PrecioUnitario
431,23,4,268.61
523,18,5,449.71
489,35,5,188.95
879,11,3,352.19
724,29,2,303.95
5,14,1,426.48
286,26,5,19.05
487,7,3,371.17
620,35,5,151.33
631,25,2,394.07
971,15,3,219.59
244,30,2,368.95
738,28,2,448.57
275,33,1,358.32
880,2,1,293.9
22,23,2,416.96
850,13,5,434.15
590,20,5,134.95
427,23,5,201.85
444,7,4,368.47
980,19,3,488.51
403,22,3,68.33
135,17,4,390.04
333,12,4,194.77
540,8,5,246.41
81,16,5,93.6
511,12,2,78.29
495,20,2,119.61
825,3,5,462.53
475,32,4,91.12
978,12,2,429.3
593,29,5,39.39
386,34,4,135.81
696,20,2,464.88
892,2,1,262.56
592,22,3,185.74
248,13,4,16.28
418,8,2,467.08
282,21,4,286.34
511,4,1,55.13
307,18,3,31.33
927,24,1,209.02
718,1,2,147.8
970,24,1,374.11
551,25,5,121.98
668,27,2,235.15
564,21,2,364.72
290,17,2,389.3
139,12,3,346.68
219,14,3,202.8
173,2,2,261.53
939,15,2,102.29
131,17,3,395.35
811,35,3,446.85
692,6,2,373.7
477,36,1,392.36
303,34,3,140.43
677,20,5,289.34
371,15,2,40.51
775,16,4,196.47
267,20,5,115.82
630,17,3,70.41
161,16,1,123.32
464,14,4,141.68
788,10,3,441.42
845,3,5,303.14
15,1,1,260.3
135,27,2,68.92
904,11,5,56.89
404,13,3,397.56
151,19,3,270.7
452,10,1,227.62
633,13,2,471.65
990,3,1,211.58
635,36,4,106.33
607,20,3,22.06
645,22,2,234.38
353,19,2,38.67
467,22,5,396.93
904,12,3,466.65
222,24,5,201.77
796,19,4,101.03
262,35,4,58.04
858,6,1,350.87
960,4,4,202.78
357,25,5,449.39
859,35,5,99.16
711,28,3,69.08
722,10,3,327.5
926,5,5,202.65
41,23,4,15.27
664,23,3,480.62
146,3,3,371.53
723,4,1,281.33
867,26,5,125.7
12,30,3,458.7
465,22,4,62.05
218,1,2,28.88
812,19,4,315.23
770,21,5,179.87
32,30,2,264.55
454,20,3,390.39
424,35,4,220.77
677,36,2,226.28
691,26,3,491.48
822,16,5,353.54
963,7,1,317.64
673,35,3,175.06
280,10,5,45.73
537,13,1,282.96
251,15,1,191.26
633,1,4,363.97
624,16,4,92.31
808,5,3,128.06
415,6,3,351.67
72,24,1,87.58
221,16,4,95.31
161,25,5,199.12
477,1,5,286.93
965,5,4,418.38
61,24,3,348.03
489,19,5,426.2
816,29,3,86.31
526,22,5,338.65
718,6,3,49.66
984,22,3,40.78
171,1,2,163.01
747,2,5,318.7
37,34,2,78.5
432,2,4,303.03
912,1,4,474.11
494,22,1,414.94
606,22,2,232.98
319,14,4,48.14
711,19,5,252.69
602,9,1,15.36
772,17,4,51.13
504,27,3,139.19
657,1,4,216.66
797,30,2,194.65
640,11,3,365.37
325,34,3,365.58
733,16,2,232.28
870,30,5,233.9
144,17,2,41.4
547,17,2,76.91
383,9,1,108.51
628,20,4,431.09
999,6,2,78.54
197,31,4,499.5
451,20,2,491.78
806,22,3,465.45
186,9,5,238.29
664,17,4,298.57
940,11,3,13.61
372,9,5,444.61
388,12,2,213.3
45,3,2,496.75
269,30,2,474.1
128,19,2,450.17
809,22,2,187.25
582,7,1,242.34
925,17,5,368.07
631,26,4,380.38
256,8,1,83.19
485,7,3,275.27
116,35,2,211.62
11,31,4,187.19
826,21,4,139.96
644,27,1,478.93
689,20,1,204.84
98,13,3,181.76
522,11,4,67.8
416,24,4,295.79
339,2,1,465.58
986,11,2,181.93
140,25,5,222.04
884,18,1,394.65
551,6,3,234.71
142,11,5,24.35
109,22,2,302.5
540,13,5,403.89
908,2,5,63.0
507,13,1,293.46
698,30,2,279.8
651,15,1,242.98
879,15,5,43.58
42,34,1,214.91
659,20,5,225.49
266,1,3,432.68
114,30,3,36.92
842,29,1,121.75
493,10,5,219.15
178,6,4,328.66
769,25,5,463.39
381,17,1,162.38
296,33,2,78.64
355,2,5,417.79
572,22,4,473.81
156,5,1,36.9
290,5,4,199.96
602,26,1,480.06
44,2,1,126.34
223,12,3,282.44
557,3,3,353.48
37,1,5,72.7
470,25,1,290.0
42,26,3,65.56
18,30,3,62.86
314,18,4,120.95
152,7,1,341.2
634,24,1,183.69
631,19,3,106.62
131,24,3,460.16
825,9,1,499.34
937,15,1,31.35
76,22,1,301.7
840,6,5,229.44
851,9,3,277.0
350,22,3,436.26
46,13,3,425.03
115,6,3,186.03
675,4,5,138.37
473,17,4,275.71
160,27,5,413.06
992,3,3,39.94
199,30,4,421.03
873,23,2,391.46
918,20,3,294.56
205,9,1,458.6
114,24,1,300.05
990,14,4,227.89
717,32,2,57.2
110,11,4,450.29
698,8,2,352.65
663,5,4,66.38
193,7,2,355.11
310,15,1,284.89
948,11,5,272.15
967,5,2,120.57
99,29,1,340.05
533,3,3,89.75
617,21,2,131.66
101,27,3,372.96
638,12,3,441.26
112,11,1,88.19
409,35,2,53.15
910,5,5,423.92
991,34,1,214.25
539,28,3,446.05
522,34,2,251.21
208,9,3,168.53
990,7,4,43.99
721,9,4,361.69
214,19,5,136.09
75,27,5,414.34
545,32,2,200.33
138,31,5,72.3
572,29,2,117.88
623,4,2,230.28
207,34,4,369.41
937,27,1,248.49
899,6,1,151.62
910,27,4,263.99
140,14,1,411.42
258,22,3,430.48
780,28,1,33.92
756,25,4,207.1
676,33,1,467.22
196,23,5,34.13
119,2,1,190.56
872,13,1,279.88
444,18,4,421.71
275,33,5,366.2
391,25,1,334.09
739,8,1,73.0
850,24,4,427.15
723,12,1,127.93
480,29,5,289.94
245,11,4,257.09
665,31,2,42.28
361,3,4,477.75
900,32,2,479.1
886,14,5,59.1
375,17,3,39.07
541,24,4,396.09
573,10,2,415.16
8,10,1,108.52
990,7,3,100.87
548,8,2,448.34
906,9,4,209.49
583,6,1,256.03
386,30,3,102.25
879,4,3,339.39
157,27,2,488.64
113,16,4,442.72
626,9,2,344.52
953,24,5,424.43
994,27,5,407.11
943,31,1,116.78
640,1,2,326.62
740,24,5,355.11
582,30,1,105.02
900,10,3,71.75
293,23,3,227.09
928,31,3,49.91
908,19,1,139.8
247,18,2,284.13
991,11,4,191.38
695,15,4,157.71
243,36,1,297.58
623,18,4,22.08
725,2,1,142.56
691,1,3,47.62
89,27,1,150.43
359,31,3,408.66
769,22,1,55.01
60,32,5,263.85
300,19,5,172.6
377,19,5,489.78
796,22,4,466.7
434,32,5,152.76
216,28,3,397.92
925,35,2,412.16
170,33,2,304.39
115,16,2,22.69
866,3,5,150.33
793,11,4,132.81
902,23,5,223.34
161,5,4,302.46
939,16,1,476.96
380,17,2,35.11
666,14,2,10.69
395,33,2,75.31
205,16,1,131.63
514,30,1,400.13
404,16,1,199.46
605,24,4,206.37
9,1,2,254.81
537,24,5,481.8
996,3,4,140.27
26,24,2,340.63
929,30,4,197.95
291,15,5,445.64
151,35,2,81.21
137,14,1,216.83
258,11,4,496.18
409,2,2,455.17
359,29,1,371.29
415,3,5,297.52
461,24,4,14.69
762,8,3,227.72
168,11,5,109.35
100,17,5,345.25
402,15,2,34.2
356,17,3,34.71
401,34,3,395.63
421,11,2,486.3
663,10,4,100.93
333,33,1,471.26
9,4,5,230.65
271,5,3,42.86
644,26,1,362.94
742,15,5,135.59
973,3,5,349.55
54,29,5,463.36
569,18,3,237.89
159,12,1,290.28
560,36,2,88.61
632,9,4,149.41
138,23,1,397.57
761,4,4,149.87
594,7,2,184.87
457,18,1,285.59
19,1,1,387.17
474,35,4,199.19
987,29,1,304.62
668,3,1,475.62
449,29,4,133.57
900,9,2,322.7
775,9,2,48.91
279,5,1,300.15
590,19,1,151.63
993,15,5,24.73
962,26,2,498.68
941,18,1,67.37
46,6,4,301.25
791,6,4,76.6
771,23,2,460.35
426,20,5,290.81
88,26,5,281.18
406,9,5,128.19
344,14,5,387.15
230,20,1,337.63
72,30,2,425.24
259,13,2,318.11
916,5,4,347.3
497,33,3,33.83
885,34,3,38.89
457,23,1,389.36
844,17,1,400.4
690,8,5,149.55
5,1,2,227.76
453,22,2,79.37
507,27,3,56.74
370,36,1,228.45
459,9,5,498.22
124,15,2,316.51
578,23,3,293.53
342,30,4,194.53
964,11,3,156.82
977,32,2,12.89
2,35,1,473.07
470,22,4,247.16
164,17,5,479.36
375,1,2,109.95
787,12,5,60.81
781,33,2,441.44
346,16,5,449.8
946,29,2,423.32
419,35,2,450.82
715,29,1,149.27
734,29,5,210.81
118,35,3,432.18
462,25,1,211.79
794,8,2,380.56
29,15,1,259.83
489,23,1,412.13
780,20,3,211.79
862,28,4,80.02
458,32,1,136.34
26,18,4,68.39
854,18,5,408.37
419,19,2,337.61
403,31,5,183.34
226,4,3,53.26
875,3,5,326.39
34,20,2,380.59
422,10,5,123.12
162,22,3,102.19
981,11,4,258.93
45,4,3,268.57
819,2,4,417.09
729,18,3,112.68
624,16,1,201.25
792,3,3,294.42
955,21,3,482.61
305,13,4,106.34
715,6,1,442.53
872,32,1,339.95
657,6,2,412.82
875,4,2,150.82
364,1,5,134.04
277,30,3,415.06
103,7,3,108.44
463,27,5,467.67
815,30,5,219.25
969,11,5,203.36
803,26,2,302.53
273,32,2,451.07
902,7,4,63.44
352,10,2,77.46
37,16,4,332.75
218,9,3,380.12
400,9,4,258.65
882,23,3,440.61
998,11,5,293.51
953,24,3,217.43
44,20,2,408.94
677,27,4,275.52
405,29,3,472.82
671,1,1,10.1
252,30,3,348.46
89,4,1,344.8
421,12,1,464.2
125,9,2,398.28
206,15,4,451.74
748,35,1,190.01
993,10,5,432.52
10,10,2,38.52
799,11,1,10.76
642,3,2,18.61
205,25,1,429.64
249,11,4,269.1
493,34,4,43.12
414,10,1,432.63
569,12,5,39.19
516,5,1,375.1
322,4,3,230.24
903,23,2,20.54
882,1,4,90.59
587,19,1,430.32
980,9,4,403.89
104,36,1,364.53
78,25,5,497.91
336,6,3,298.1
381,21,4,240.01
944,24,1,19.59
265,13,1,484.63
655,17,2,10.07
884,23,1,106.45
882,3,2,282.9
600,34,5,266.2
719,8,3,23.11
304,26,4,204.23
936,29,2,488.36
515,13,2,149.39
978,19,2,496.61
733,3,2,91.0
23,18,2,144.95
562,23,3,112.91
42,30,1,23.04
765,33,5,353.51
641,31,3,428.85
362,30,4,222.2
849,28,2,492.86
874,10,2,68.0
358,22,5,384.01
787,26,5,102.5
737,14,4,345.74
879,23,4,338.13
310,15,4,356.64
625,31,2,395.7
407,26,4,81.09
246,33,2,275.33
371,16,1,241.61
19,24,1,88.72
652,11,2,199.1
393,15,2,144.71
18,9,3,464.84
476,19,2,144.87
902,14,5,351.43
106,4,4,319.45
444,29,5,262.81
96,29,1,261.84
193,36,2,430.4
455,15,4,161.61
540,9,1,220.56
203,2,5,194.36
194,5,5,485.02
807,4,2,60.21
723,25,1,310.17
373,31,3,63.03
423,25,2,265.81
856,29,1,93.97
771,35,2,163.65
795,12,4,397.44
66,20,4,460.41
860,15,2,480.16
281,23,1,53.72
971,22,5,374.56
85,14,3,29.97
776,16,4,197.93
42,28,3,341.02
393,5,5,348.03
653,27,3,185.48
272,18,3,280.84
314,24,4,259.03
851,36,5,185.86
68,13,5,390.27
724,5,2,204.93
931,4,3,300.59
539,32,2,423.73
678,9,1,401.73
684,7,2,334.18
46,33,5,228.73
948,13,3,89.82
222,26,1,182.65
428,24,4,327.22
160,34,4,285.87
883,14,2,189.84
819,16,4,244.64
322,19,3,311.03
472,21,2,14.72
321,16,4,122.76
214,26,1,15.68
109,4,4,215.1
229,33,2,256.7
674,15,3,196.37
692,21,3,321.79
312,22,5,171.47
497,20,1,26.66
79,1,2,343.08
524,35,5,272.71
859,22,1,466.31
309,31,1,400.7
448,18,2,124.96
404,9,3,133.09
251,17,2,255.69
714,32,1,114.37
158,14,5,239.61
46,36,1,424.52
176,19,1,364.59
507,6,3,444.87
261,17,4,347.74
133,4,3,111.79
771,27,4,318.8
847,28,4,433.41
131,2,4,188.07
113,18,3,69.88
175,28,4,212.91
355,33,4,418.79
977,18,5,17.92
262,35,5,324.8
457,7,1,216.14
410,28,2,386.92
52,14,5,381.17
85,1,3,102.45
105,35,4,345.18
221,27,5,320.52
197,23,2,462.56
512,15,2,171.95
695,9,2,320.01
255,4,1,128.37
388,13,1,483.34
650,36,5,396.1
285,5,3,329.71
903,29,1,438.99
247,10,1,57.23
558,36,3,296.15
404,27,3,96.18
598,2,2,200.74
426,27,4,379.45
794,7,3,82.77
966,11,4,162.78
893,31,1,392.25
415,2,3,93.01
30,12,1,449.7
7,17,5,376.83
407,33,5,284.77
516,22,1,259.94
952,15,5,412.74
874,35,3,409.07
97,6,1,195.63
700,8,2,495.89
944,33,4,53.51
289,27,3,497.03
329,12,4,259.2
120,27,3,130.04
33,1,4,90.8
174,35,1,441.59
73,1,2,330.99
863,4,1,294.34
963,18,4,237.02
196,9,5,362.15
948,7,5,294.05
63,24,2,42.13
469,30,4,125.79
358,27,4,39.49
362,14,5,46.58
649,2,4,432.23
412,4,2,421.09
160,30,2,150.71
73,2,2,48.05
211,22,4,381.64
591,22,2,176.47
599,25,3,478.79
766,18,3,251.59
119,32,3,117.38
395,32,5,115.13
272,8,1,492.91
553,16,5,274.07
419,10,1,277.37
596,31,3,223.83
527,35,4,111.04
827,19,3,123.76
26,31,5,271.55
993,14,4,419.06
634,9,1,278.0
32,28,3,352.05
877,27,3,52.89
266,24,4,90.9
28,4,2,78.57
726,16,3,93.31
288,11,1,160.32
927,17,2,203.32
414,17,1,60.71
385,8,3,33.84
992,4,5,322.45
714,22,5,492.03
947,28,5,115.47
165,9,1,171.0
970,24,5,223.03
387,19,2,290.68
151,27,5,291.31
268,22,2,475.14
794,34,3,106.77
880,14,1,418.56
866,11,1,140.9
570,5,3,356.45
500,21,3,412.73
889,25,4,229.62
344,31,5,224.95
400,1,2,53.0
109,25,3,188.01
145,35,5,73.37
841,6,3,146.88
737,23,5,309.05
457,9,1,491.12
363,25,2,441.26
338,19,5,401.41
117,5,3,52.66
190,1,5,423.46
171,15,3,339.87
288,21,1,238.22
80,16,3,115.1
438,17,4,93.65
11,35,3,121.22
854,26,3,241.61
59,27,3,140.65
268,23,1,433.6
657,16,2,163.41
576,20,4,20.37
639,3,3,192.04
252,32,1,373.73
522,12,2,414.51
86,18,4,330.3
250,17,5,345.78
295,5,4,329.3
101,1,5,151.92
366,4,3,453.4
225,3,3,52.06
463,35,5,338.89
512,32,4,32.73
586,20,5,149.28
608,18,2,247.01
830,5,5,306.79
255,1,3,483.95
524,24,2,391.83
702,7,1,116.28
999,19,4,333.63
184,3,3,215.85
270,19,2,415.38
797,31,3,494.78
214,36,5,169.34
819,2,4,88.14
199,10,1,374.05
255,6,1,64.39
265,19,5,379.83
399,9,2,13.04
880,22,4,288.2
661,22,5,470.02
558,2,4,477.09
408,20,4,368.7
811,19,5,395.7
220,23,1,298.02
769,26,1,414.45
925,29,5,486.2
352,3,1,438.53
595,16,5,183.05
120,7,4,291.8
96,1,3,147.24
998,8,5,381.73
198,27,5,211.52
144,24,5,393.0
441,31,3,406.22
190,4,4,366.44
504,30,1,493.93
512,19,5,134.18
214,17,2,378.33
26,29,4,129.78
234,1,5,402.21
125,25,5,358.96
151,7,5,333.46
929,23,5,452.95
494,35,5,403.81
641,33,3,206.45
408,10,5,70.09
6,31,3,159.34
667,4,1,288.92
409,35,3,357.21
757,5,5,186.01
91,23,1,220.18
962,35,2,358.29
85,3,2,448.44
810,17,1,229.29
170,17,3,443.62
101,20,5,226.22
881,10,2,160.56
250,29,2,449.28
911,17,5,38.91
190,24,2,373.97
439,17,4,495.63
773,31,3,115.17
980,6,3,434.35
456,5,3,443.9
852,9,5,104.63
223,23,4,438.08
358,33,3,316.66
2,13,3,416.43
489,36,4,323.6
41,23,2,211.08
610,34,4,344.77
715,24,2,27.13
317,4,3,448.96
676,29,3,18.21
390,13,1,304.41
905,16,1,277.28
120,18,3,44.89
487,4,2,420.36
732,19,4,414.11
806,21,1,229.96
969,24,3,178.28
572,1,5,431.71
905,26,5,437.86
525,12,2,233.15
128,15,1,191.91
579,27,1,464.87
594,23,3,237.94
478,32,4,189.59
920,33,1,473.26
702,23,5,290.77
832,28,5,456.15
14,23,5,274.24
635,21,4,376.01
95,28,3,437.81
526,28,4,61.76
869,33,3,304.28
361,14,4,308.37
583,22,3,266.21
482,13,1,285.43
103,21,3,268.3
862,24,1,66.2
990,30,2,31.06
355,2,2,106.28
880,11,4,19.69
935,19,2,361.77
635,19,4,222.25
402,16,2,385.79
516,33,5,182.24
794,25,5,244.37
775,32,1,48.77
860,18,2,482.86
100,7,5,421.54
142,15,5,380.34
366,17,4,199.73
736,12,2,362.16
49,18,3,344.37
456,35,1,343.93
976,6,3,460.41
438,29,5,10.35
239,9,2,230.57
365,7,4,71.01
382,16,1,364.16
560,21,4,59.36
337,10,2,479.92
505,33,1,382.64
41,9,3,289.99
970,33,4,363.94
448,30,3,114.14
729,30,1,226.79
43,23,4,127.87
612,28,3,81.47
438,6,4,325.17
713,16,2,436.9
786,31,3,287.38
7,10,1,238.03
483,6,5,441.23
338,3,4,65.84
390,14,1,276.28
883,36,4,67.16
134,34,4,14.5
218,35,2,262.78
106,21,4,147.8
928,15,1,334.65
135,13,2,172.19
51,27,2,333.3
44,3,3,489.13
869,4,1,269.64
295,26,2,400.54
931,30,1,489.01
411,17,1,11.31
539,7,1,302.47
636,32,3,413.48
260,9,4,154.71
311,14,4,210.83
445,11,1,194.79
778,20,3,61.49
879,10,3,464.27
153,3,1,486.2
364,34,1,384.18
63,22,3,466.25
571,12,5,484.61
378,33,5,449.34
840,7,3,215.34
407,4,4,46.62
204,6,1,199.88
845,15,2,86.02
108,1,3,441.99
383,11,1,208.46
77,4,2,345.08
970,2,2,444.83
563,15,3,354.45
278,10,3,447.28
205,6,2,499.64
334,5,1,67.53
540,2,1,236.04
167,21,2,427.43
291,14,5,417.72
174,19,3,450.32
58,1,5,432.03
617,9,2,125.07
345,27,4,125.86
617,34,4,216.47
434,36,4,67.91
896,6,4,344.04
175,24,3,399.88
323,1,4,255.36
817,11,3,223.16
894,1,2,47.14
862,29,1,197.85
539,28,3,19.03
382,6,4,367.1
292,19,5,84.8
887,20,1,435.32
801,29,4,240.38
22,13,2,70.06
640,10,5,462.06
113,30,4,367.58
548,4,1,345.99
813,16,2,263.04
368,8,4,72.58
261,10,1,81.69
735,18,1,428.54
554,35,1,239.11
455,24,5,238.32
716,20,2,184.09
976,20,2,401.95
890,1,4,137.29
148,23,4,179.66
394,16,4,475.01
836,14,4,112.27
280,5,3,340.8
540,32,1,297.82
570,8,5,141.75
518,34,1,394.57
883,29,1,408.29
341,30,5,77.07
114,27,3,101.43
877,27,2,135.33
800,31,1,201.68
266,20,5,384.77
842,29,2,440.58
258,19,1,126.78
544,17,4,414.56
113,5,4,66.99
575,22,4,55.6
394,7,3,415.03
861,24,3,196.05
450,6,1,431.82
561,23,3,340.29
306,24,2,123.24
467,18,5,121.86
89,6,3,68.14
702,21,3,336.97
663,25,4,188.21
667,23,1,350.39
142,25,1,384.21
416,23,3,153.25
8,14,1,20.19
589,6,4,447.04
496,30,1,329.08
187,21,5,242.86
625,19,4,111.3
724,17,3,495.78
347,27,3,41.91
81,18,5,161.62
168,3,4,465.88
172,4,4,236.02
226,5,5,435.13
124,25,5,156.73
634,18,2,184.76
918,24,4,63.43
552,7,3,305.76
364,34,1,482.88
412,30,5,181.2
899,5,5,243.69
720,20,5,457.98
281,2,4,185.79
454,27,3,141.05
905,34,5,12.17
157,16,5,278.68
515,31,2,487.44
651,28,1,235.22
437,19,2,315.75
62,7,4,151.28
360,18,4,203.64
923,3,4,34.47
262,31,3,130.01
922,29,1,228.35
157,10,3,418.23
846,31,1,490.29
24,25,1,248.28
338,1,5,132.34
423,5,4,264.08
869,18,2,39.61
251,6,3,329.28
946,1,2,138.11
598,4,1,419.74
810,9,3,120.41
673,13,4,407.62
889,25,4,63.87
381,32,3,151.24
941,14,2,243.88
683,29,3,59.47
604,32,1,479.74
286,13,5,49.81
668,20,3,265.65
508,2,4,55.02
576,34,3,77.05
819,27,3,258.76
535,7,1,87.56
870,21,1,163.12
789,36,4,263.83
345,4,5,70.45
395,5,1,114.0
232,35,1,22.64
310,29,2,43.55
175,27,2,256.48
834,13,2,212.94
265,20,1,383.48
976,30,4,308.15
795,17,3,172.22
5,34,2,447.54
866,6,1,368.31
703,30,3,11.35
12,17,2,353.16
56,20,4,180.18
805,12,5,440.55
5,20,2,129.78
480,7,1,79.5
859,35,1,423.77
571,29,4,122.63
659,34,1,285.6
604,1,1,342.28
923,29,4,45.22
534,34,2,152.29
505,30,2,481.36
619,29,4,434.63
995,13,5,152.5
7,26,5,257.79
767,31,4,339.91
816,7,1,323.56
228,18,5,85.59
133,11,4,269.16
925,28,1,403.14
609,18,4,124.85
659,12,2,354.29
85,26,5,303.87
68,18,5,171.21
254,12,5,111.83
522,1,4,219.61
5,28,3,83.28
64,10,3,22.77
47,32,2,207.43
91,36,5,470.43
303,28,4,362.29
257,31,5,346.59
831,1,3,491.34
464,23,4,360.4
575,28,4,358.38
391,20,4,75.53
874,35,5,354.86
87,22,1,125.86
780,21,2,457.8
190,9,1,240.17
376,18,5,139.02
619,35,4,34.58
800,25,4,429.03
711,31,5,229.43
713,3,3,457.63
400,4,5,402.63
665,11,2,302.68
470,25,5,460.57
128,14,3,405.76
39,31,3,255.29
712,32,5,317.57
137,20,5,401.19
844,22,2,325.01
808,7,2,402.88
854,12,1,322.38
317,20,1,95.48
980,13,4,66.83
974,6,1,200.3
903,18,2,370.32
130,6,5,466.48
166,19,3,301.47
775,26,5,87.45
721,5,2,156.79
459,31,2,141.69
997,4,2,493.1
555,2,4,14.98
102,30,5,492.79
585,1,3,241.45
312,15,3,138.21
97,31,2,413.78
501,16,4,269.35
142,4,4,104.37
741,26,5,269.47
621,26,5,320.89
931,13,1,460.74
368,5,4,362.25
287,16,3,418.88
586,3,3,107.78
510,12,2,377.71
130,16,5,350.6
946,32,2,250.64
202,31,5,376.72
229,31,2,322.03
972,14,3,127.33
738,32,5,276.49
910,29,2,499.26
21,18,3,496.17
649,18,4,475.7
803,31,3,30.65
534,8,5,207.95
622,14,1,413.54
845,26,3,205.52
192,20,5,462.11
201,13,1,446.46
912,31,4,116.37
691,3,3,420.93
341,27,5,231.5
491,29,3,335.04
747,4,4,307.7
981,25,5,368.85
950,3,1,466.1
670,32,4,42.44
591,3,3,424.02
549,23,4,83.84
503,8,2,290.95
619,14,2,76.62
43,22,2,141.87
407,11,5,338.9
245,20,4,239.41
589,13,4,54.27
543,5,4,456.8
829,14,5,273.04
244,1,4,455.41
220,15,3,208.71
273,36,5,73.84
372,14,4,197.72
920,26,2,121.74
620,30,5,94.18
173,22,3,193.77
736,22,4,315.75
541,22,2,236.32
526,19,2,483.58
465,26,2,351.8
353,26,1,141.86
486,27,1,459.53
577,26,2,418.5
23,32,2,272.59
135,18,1,271.05
641,30,5,44.07
777,23,1,315.98
749,28,2,82.25
839,5,1,127.89
593,20,5,322.04
864,35,3,103.46
132,20,3,44.1
456,28,5,311.43
606,25,1,41.64
960,15,2,356.79
52,24,5,218.57
701,14,5,74.11
434,35,2,62.88
317,4,3,410.15
705,23,5,410.76
704,6,4,344.72
734,9,3,63.68
2,10,2,178.73
524,18,1,364.53
195,18,5,319.55
69,12,2,476.24
419,8,1,51.72
640,1,1,283.3
264,18,1,234.09
574,5,3,489.88
889,36,3,154.67
244,1,2,67.54
294,26,2,143.3
278,32,5,392.19
131,4,5,119.8
846,16,5,117.11
567,10,1,74.47
859,27,3,84.79
648,36,5,340.8
650,30,3,54.6
311,12,2,454.23
419,23,4,283.92
793,5,4,168.83
764,1,1,317.62
996,9,3,425.35
132,10,4,34.71
737,16,1,497.67
296,26,5,411.91
802,28,5,349.16
649,11,4,116.09
633,23,5,247.32
142,23,1,443.54
451,24,1,219.65
496,8,4,207.55
684,32,4,434.48
87,26,1,321.7
302,19,2,484.69
642,29,1,281.65
346,9,2,332.14
701,35,4,402.3
690,20,5,197.43
557,5,5,261.2
280,21,2,361.01
319,15,5,297.01
864,17,4,205.67
610,32,5,299.2
9,18,4,256.4
86,1,5,192.97
651,17,5,331.87
732,24,1,53.98
708,26,3,156.82
734,1,5,76.68
901,12,2,126.13
649,16,5,478.04
235,24,4,445.88
770,9,5,167.74
541,22,5,382.48
66,1,1,213.3
150,30,3,306.31
595,9,4,60.74
440,12,4,303.72
592,13,2,102.91
502,33,1,348.47
383,30,3,431.48
970,31,4,298.87
526,35,5,299.13
899,19,3,181.17
226,20,4,50.97
421,21,1,215.91
757,11,2,405.86
737,7,3,474.71
122,31,1,452.62
586,20,5,207.29
86,26,5,415.19
333,8,2,89.58
411,7,5,156.77
262,4,3,256.86
683,8,3,412.2
688,33,3,418.18
729,23,2,455.97
695,16,3,345.03
575,25,5,295.9
576,36,1,12.21
763,9,4,392.7
166,30,2,102.57
728,31,2,130.9
607,2,3,472.61
248,13,2,289.92
626,10,4,204.28
506,32,2,171.25
904,21,1,440.17
16,16,1,320.52
626,9,3,82.27
242,31,5,463.76
554,16,1,273.26
47,32,3,395.77
64,17,1,419.67
924,28,2,376.36
452,16,3,228.53
116,28,1,128.78
77,18,2,231.02
378,4,3,39.79
247,8,2,39.29
857,18,1,429.25
404,17,2,206.53
665,14,4,412.99
597,11,1,465.22
478,7,2,407.76
205,4,4,158.25
530,2,5,316.28
505,8,3,441.43
92,20,5,479.26
513,32,4,282.49
801,29,4,437.51
683,10,3,324.06
901,4,5,223.37
160,22,2,296.91
636,15,1,41.93
34,22,1,215.23
133,22,5,452.45
273,28,3,213.99
599,16,4,405.17
69,26,1,404.16
152,14,4,407.12
91,2,5,34.26
673,31,2,130.43
994,20,3,235.76
400,6,3,151.12
174,6,2,477.05
376,9,5,242.96
228,8,4,375.86
264,18,1,345.34
341,23,5,114.32
721,5,5,12.92
5,8,3,235.61
708,24,1,460.1
286,25,1,153.97
115,3,4,344.86
410,21,4,288.69
127,20,3,297.5
313,25,4,11.83
382,22,5,73.45
733,4,5,296.05
873,22,1,278.83
735,29,1,327.38
855,2,1,380.26
84,16,1,72.98
33,16,4,194.3
163,35,5,287.83
304,12,4,32.61
500,17,2,92.77
869,34,2,467.1
183,35,1,148.18
344,27,2,306.85
208,27,3,175.71
321,6,2,399.42
448,4,2,311.88
378,31,5,478.14
196,9,2,185.39
362,7,2,262.08
15,15,1,226.41
943,30,3,197.73
739,15,1,400.58
920,32,4,425.59
475,11,5,15.82
682,35,3,227.92
528,22,2,243.66
410,1,3,40.23
561,13,1,142.03
645,7,1,349.14
839,36,4,152.52
801,16,2,261.5
798,15,5,305.19
988,5,2,307.53
692,16,1,177.01
924,20,2,164.9
467,14,5,143.38
609,31,3,358.43
184,27,4,273.75
382,19,3,177.13
806,3,4,367.78
740,23,4,307.88
716,19,3,200.82
742,23,2,306.89
649,30,2,324.66
562,32,1,64.52
792,30,1,229.69
822,11,2,373.5
117,34,4,448.58
399,12,3,262.48
892,10,1,82.36
375,6,2,189.11
720,26,4,26.13
7,19,4,113.87
903,33,3,131.46
130,22,4,132.97
919,6,5,430.71
809,31,1,117.82
583,35,1,467.84
302,24,1,12.48
354,2,2,238.05
654,5,3,92.58
357,33,4,97.34
113,27,3,218.79
667,29,3,488.41
198,33,4,82.56
302,34,4,114.31
427,6,4,165.04
101,6,4,349.51
976,21,3,232.99
703,23,4,321.15
215,10,3,257.68
637,15,1,57.83
410,26,5,204.08
698,29,1,234.37
707,24,4,296.81
264,26,4,432.35
990,34,3,137.11
345,5,4,24.09
973,19,2,267.53
238,28,4,106.44
404,8,3,302.28
508,8,5,215.17
486,21,3,266.2
931,31,2,488.58
115,5,2,36.83
374,17,3,130.8
984,13,5,284.96
