OrdenID,MetodoPagoID,Monto,FechaPago,EstadoPago
528,6,471.26,2025-06-17 10:19:16,Reembolsado
529,2,226.49,2025-05-12 10:19:16,Procesando
530,1,556.91,2025-04-16 10:19:16,Fallido
531,5,989.95,2025-05-22 10:19:16,Reembolsado
532,2,442.1,2025-05-07 10:19:16,Procesando
533,6,217.39,2025-05-19 10:19:16,Fallido
534,3,432.56,2025-04-07 10:19:16,Reembolsado
535,7,188.49,2025-04-09 10:19:16,Reembolsado
536,4,383.45,2025-06-09 10:19:16,Reembolsado
537,2,100.27,2025-06-27 10:19:16,Fallido
538,4,939.73,2025-06-16 10:19:16,Pagado
539,2,490.51,2025-04-24 10:19:16,Fallido
540,5,470.01,2025-06-21 10:19:16,Reembolsado
541,6,482.61,2025-04-30 10:19:16,Pagado
542,2,393.27,2025-05-04 10:19:16,Pagado
543,1,498.3,2025-04-14 10:19:16,Pagado
544,6,310.24,2025-05-24 10:19:16,Reembolsado
545,3,550.38,2025-05-07 10:19:16,Fallido
546,3,387.98,2025-06-12 10:19:16,Pagado
547,2,966.74,2025-05-11 10:19:16,Pagado
548,3,475.41,2025-05-02 10:19:16,Pagado
549,7,499.06,2025-05-05 10:19:16,Pagado
550,2,184.53,2025-05-07 10:19:16,Pagado
551,5,816.01,2025-06-06 10:19:16,Fallido
552,4,432.48,2025-06-06 10:19:16,Reembolsado
553,1,353.0,2025-06-22 10:19:16,Fallido
554,3,102.22,2025-06-30 10:19:16,Fallido
555,5,295.55,2025-05-22 10:19:16,Fallido
556,3,436.16,2025-05-21 10:19:16,Fallido
557,6,706.18,2025-05-16 10:19:16,Procesando
558,4,523.42,2025-06-28 10:19:16,Reembolsado
559,5,223.54,2025-06-18 10:19:16,Fallido
560,3,862.86,2025-04-06 10:19:16,Fallido
561,6,677.06,2025-04-01 10:19:16,Fallido
562,5,415.52,2025-04-27 10:19:16,Fallido
563,3,838.36,2025-05-13 10:19:16,Reembolsado
564,5,150.94,2025-04-13 10:19:16,Reembolsado
565,3,636.36,2025-06-14 10:19:16,Reembolsado
566,7,837.38,2025-05-10 10:19:16,Reembolsado
567,3,780.21,2025-05-25 10:19:16,Reembolsado
568,2,562.31,2025-06-05 10:19:16,Reembolsado
569,4,636.6,2025-04-01 10:19:16,Procesando
570,6,370.8,2025-06-10 10:19:16,Pagado
571,6,241.93,2025-06-25 10:19:16,Pagado
572,1,535.19,2025-05-12 10:19:16,Reembolsado
573,4,234.87,2025-05-20 10:19:16,Procesando
574,1,858.37,2025-04-03 10:19:16,Procesando
575,6,249.06,2025-05-24 10:19:16,Pagado
576,4,530.05,2025-05-02 10:19:16,Pagado
577,3,754.72,2025-05-15 10:19:16,Pagado
578,6,903.66,2025-04-28 10:19:16,Procesando
579,6,347.48,2025-05-16 10:19:16,Pagado
580,3,464.65,2025-04-28 10:19:16,Procesando
581,6,390.18,2025-06-19 10:19:16,Procesando
582,3,879.95,2025-06-06 10:19:16,Reembolsado
583,3,150.59,2025-06-08 10:19:16,Procesando
584,2,952.39,2025-06-06 10:19:16,Pagado
585,5,702.18,2025-04-16 10:19:16,Fallido
586,5,124.77,2025-05-14 10:19:16,Fallido
587,2,834.48,2025-05-20 10:19:16,Fallido
588,6,395.51,2025-05-03 10:19:16,Reembolsado
589,6,359.59,2025-06-19 10:19:16,Procesando
590,2,893.09,2025-06-19 10:19:16,Procesando
591,4,515.52,2025-04-02 10:19:16,Reembolsado
592,5,868.69,2025-06-14 10:19:16,Reembolsado
593,4,814.57,2025-06-30 10:19:16,Reembolsado
594,4,141.69,2025-05-19 10:19:16,Procesando
595,4,725.25,2025-04-18 10:19:16,Fallido
596,6,835.4,2025-05-11 10:19:16,Reembolsado
597,2,730.96,2025-06-07 10:19:16,Procesando
598,3,127.18,2025-04-23 10:19:16,Reembolsado
599,4,360.52,2025-06-04 10:19:16,Procesando
600,5,735.38,2025-04-24 10:19:16,Reembolsado
601,5,514.09,2025-05-04 10:19:16,Reembolsado
602,7,793.92,2025-05-18 10:19:16,Procesando
603,3,859.75,2025-06-10 10:19:16,Procesando
604,3,551.93,2025-06-21 10:19:16,Pagado
605,7,942.98,2025-05-18 10:19:16,Reembolsado
606,3,605.8,2025-04-26 10:19:16,Procesando
607,5,937.8,2025-05-04 10:19:16,Reembolsado
608,7,275.06,2025-06-10 10:19:16,Procesando
609,2,712.74,2025-04-13 10:19:16,Reembolsado
610,6,612.06,2025-05-18 10:19:16,Procesando
611,4,708.42,2025-05-11 10:19:16,Pagado
612,7,967.01,2025-04-29 10:19:16,Fallido
613,6,794.47,2025-04-29 10:19:16,Reembolsado
614,4,794.97,2025-05-18 10:19:16,Fallido
615,6,387.08,2025-04-10 10:19:16,Reembolsado
616,7,978.31,2025-05-26 10:19:16,Procesando
617,1,874.82,2025-06-11 10:19:16,Procesando
618,5,217.1,2025-04-07 10:19:16,Procesando
619,2,171.61,2025-06-17 10:19:16,Pagado
620,3,608.87,2025-05-11 10:19:16,Procesando
621,7,465.52,2025-05-13 10:19:16,Reembolsado
622,5,306.86,2025-04-21 10:19:16,Reembolsado
623,7,956.87,2025-06-17 10:19:16,Fallido
624,6,453.38,2025-04-12 10:19:16,Fallido
625,3,326.63,2025-05-16 10:19:16,Pagado
626,4,416.93,2025-04-04 10:19:16,Pagado
627,4,608.12,2025-04-05 10:19:16,Pagado
628,4,377.35,2025-06-30 10:19:16,Reembolsado
629,1,585.21,2025-05-31 10:19:16,Reembolsado
630,4,971.28,2025-05-21 10:19:16,Reembolsado
631,2,255.61,2025-06-20 10:19:16,Procesando
632,1,126.51,2025-05-11 10:19:16,Pagado
633,4,862.9,2025-04-02 10:19:16,Procesando
634,6,685.77,2025-05-13 10:19:16,Procesando
635,1,904.67,2025-05-31 10:19:16,Fallido
636,1,489.39,2025-04-11 10:19:16,Pagado
637,7,922.54,2025-05-16 10:19:16,Fallido
638,1,373.56,2025-04-16 10:19:16,Fallido
639,3,508.3,2025-04-25 10:19:16,Fallido
640,7,985.66,2025-05-20 10:19:16,Reembolsado
641,6,188.27,2025-06-19 10:19:16,Procesando
642,7,756.99,2025-05-02 10:19:16,Fallido
643,1,432.08,2025-05-07 10:19:16,Procesando
644,7,953.96,2025-05-23 10:19:16,Fallido
645,6,356.39,2025-04-29 10:19:16,Procesando
646,6,840.11,2025-06-06 10:19:16,Reembolsado
647,3,897.35,2025-06-21 10:19:16,Pagado
648,2,804.25,2025-06-28 10:19:16,Fallido
649,2,277.95,2025-06-24 10:19:16,Procesando
650,7,206.27,2025-04-11 10:19:16,Procesando
651,5,376.87,2025-04-14 10:19:16,Pagado
652,3,935.86,2025-04-03 10:19:16,Fallido
653,6,897.32,2025-05-02 10:19:16,Fallido
654,1,872.32,2025-04-22 10:19:16,Pagado
655,4,962.49,2025-06-27 10:19:16,Fallido
656,6,248.12,2025-05-28 10:19:16,Reembolsado
657,7,576.55,2025-06-17 10:19:16,Fallido
658,1,397.86,2025-05-14 10:19:16,Pagado
659,7,617.89,2025-05-26 10:19:16,Fallido
660,2,534.93,2025-05-07 10:19:16,Pagado
661,4,644.64,2025-05-11 10:19:16,Procesando
662,4,910.42,2025-04-10 10:19:16,Reembolsado
663,7,229.95,2025-04-02 10:19:16,Pagado
664,2,171.69,2025-06-26 10:19:16,Procesando
665,7,166.76,2025-06-05 10:19:16,Pagado
666,2,785.65,2025-06-09 10:19:16,Reembolsado
667,4,461.19,2025-05-19 10:19:16,Pagado
668,6,416.07,2025-05-29 10:19:16,Pagado
669,5,315.0,2025-05-25 10:19:16,Procesando
670,6,827.3,2025-04-05 10:19:16,Pagado
671,4,333.33,2025-05-18 10:19:16,Procesando
672,2,642.38,2025-05-16 10:19:16,Fallido
673,1,241.42,2025-04-02 10:19:16,Procesando
674,2,344.62,2025-04-25 10:19:16,Pagado
675,4,622.37,2025-05-29 10:19:16,Fallido
676,5,804.63,2025-05-24 10:19:16,Procesando
677,1,711.23,2025-04-16 10:19:16,Reembolsado
678,5,364.11,2025-06-01 10:19:16,Reembolsado
679,5,143.9,2025-06-27 10:19:16,Procesando
680,4,966.74,2025-06-15 10:19:16,Fallido
681,5,958.98,2025-05-17 10:19:16,Procesando
682,6,216.61,2025-05-28 10:19:16,Reembolsado
683,4,918.55,2025-05-16 10:19:16,Reembolsado
684,3,345.82,2025-06-21 10:19:16,Pagado
685,5,432.55,2025-05-27 10:19:16,Fallido
686,6,638.19,2025-05-26 10:19:16,Fallido
687,4,867.53,2025-05-11 10:19:16,Pagado
688,3,398.46,2025-04-15 10:19:16,Pagado
689,4,423.0,2025-04-26 10:19:16,Pagado
690,1,160.13,2025-05-09 10:19:16,Procesando
691,4,333.68,2025-06-12 10:19:16,Pagado
692,1,374.72,2025-05-06 10:19:16,Pagado
693,2,623.17,2025-05-17 10:19:16,Reembolsado
694,7,927.18,2025-05-28 10:19:16,Pagado
695,2,106.05,2025-04-16 10:19:16,Pagado
696,2,825.5,2025-04-16 10:19:16,Fallido
697,6,951.44,2025-05-31 10:19:16,Procesando
698,5,147.18,2025-04-20 10:19:16,Procesando
699,3,453.66,2025-04-02 10:19:16,Procesando
700,3,903.03,2025-05-07 10:19:16,Reembolsado
701,1,327.17,2025-05-08 10:19:16,Procesando
702,3,260.69,2025-06-20 10:19:16,Reembolsado
703,1,854.68,2025-06-05 10:19:16,Pagado
704,6,510.58,2025-06-26 10:19:16,Procesando
705,1,913.8,2025-06-14 10:19:16,Procesando
706,7,772.97,2025-06-23 10:19:16,Reembolsado
707,2,317.83,2025-04-09 10:19:16,Pagado
708,3,182.52,2025-06-02 10:19:16,Procesando
709,5,395.46,2025-06-23 10:19:16,Reembolsado
710,5,515.59,2025-04-23 10:19:16,Reembolsado
711,2,590.65,2025-06-10 10:19:16,Fallido
712,4,208.38,2025-06-29 10:19:16,Procesando
713,7,241.49,2025-05-11 10:19:16,Reembolsado
714,6,460.76,2025-06-20 10:19:16,Pagado
715,4,678.83,2025-05-19 10:19:16,Fallido
716,3,586.21,2025-06-16 10:19:16,Pagado
717,3,398.82,2025-06-20 10:19:16,Fallido
718,4,840.95,2025-06-17 10:19:16,Procesando
719,5,385.04,2025-06-09 10:19:16,Fallido
720,3,296.01,2025-05-27 10:19:16,Fallido
721,1,719.4,2025-05-19 10:19:16,Reembolsado
722,6,146.09,2025-04-01 10:19:16,Pagado
723,3,639.07,2025-05-19 10:19:16,Procesando
724,1,679.13,2025-04-10 10:19:16,Reembolsado
725,1,209.6,2025-05-15 10:19:16,Pagado
726,6,920.87,2025-05-20 10:19:16,Reembolsado
727,6,895.04,2025-05-30 10:19:16,Pagado
728,2,825.43,2025-05-01 10:19:16,Fallido
729,3,329.49,2025-05-13 10:19:16,Reembolsado
730,7,230.73,2025-04-27 10:19:16,Procesando
731,6,453.0,2025-04-02 10:19:16,Fallido
732,6,695.57,2025-04-25 10:19:16,Procesando
733,2,506.96,2025-06-10 10:19:16,Procesando
734,1,871.69,2025-06-05 10:19:16,Fallido
735,6,460.24,2025-05-20 10:19:16,Procesando
736,4,450.72,2025-04-21 10:19:16,Reembolsado
737,7,729.05,2025-04-15 10:19:16,Pagado
738,1,258.21,2025-04-14 10:19:16,Procesando
739,4,849.34,2025-04-02 10:19:16,Reembolsado
740,5,152.11,2025-06-01 10:19:16,Pagado
741,2,978.8,2025-06-25 10:19:16,Procesando
742,4,787.5,2025-04-23 10:19:16,Pagado
743,5,222.88,2025-05-22 10:19:16,Fallido
744,1,945.83,2025-05-28 10:19:16,Fallido
745,1,544.89,2025-04-19 10:19:16,Fallido
746,7,273.26,2025-04-13 10:19:16,Pagado
747,4,217.22,2025-04-15 10:19:16,Fallido
748,5,798.35,2025-04-07 10:19:16,Pagado
749,4,996.73,2025-06-20 10:19:16,Procesando
750,6,493.4,2025-06-10 10:19:16,Procesando
751,2,997.27,2025-05-15 10:19:16,Reembolsado
752,5,773.59,2025-05-06 10:19:16,Fallido
753,4,708.84,2025-05-14 10:19:16,Fallido
754,4,475.76,2025-04-21 10:19:16,Reembolsado
755,6,703.95,2025-05-24 10:19:16,Procesando
756,4,198.38,2025-05-11 10:19:16,Reembolsado
757,6,514.53,2025-06-06 10:19:16,Pagado
758,2,106.39,2025-04-02 10:19:16,Pagado
759,3,136.7,2025-04-25 10:19:16,Procesando
760,4,543.32,2025-05-19 10:19:16,Procesando
761,1,781.63,2025-06-24 10:19:16,Pagado
762,5,226.29,2025-04-10 10:19:16,Procesando
763,2,985.21,2025-04-26 10:19:16,Pagado
764,5,732.78,2025-05-29 10:19:16,Fallido
765,4,655.34,2025-06-04 10:19:16,Fallido
766,5,689.01,2025-06-18 10:19:16,Fallido
767,1,765.98,2025-04-10 10:19:16,Fallido
768,3,712.87,2025-06-19 10:19:16,Pagado
769,7,303.88,2025-06-14 10:19:16,Fallido
770,3,796.2,2025-06-27 10:19:16,Reembolsado
771,7,164.08,2025-06-19 10:19:16,Procesando
772,7,850.58,2025-05-08 10:19:16,Fallido
773,4,780.91,2025-06-17 10:19:16,Pagado
774,5,619.9,2025-05-29 10:19:16,Reembolsado
775,2,414.11,2025-05-14 10:19:16,Procesando
776,6,534.45,2025-05-04 10:19:16,Fallido
777,5,825.58,2025-04-26 10:19:16,Pagado
778,7,351.15,2025-04-17 10:19:16,Pagado
779,7,738.46,2025-06-09 10:19:16,Reembolsado
780,7,644.43,2025-04-07 10:19:16,Procesando
781,3,558.34,2025-04-23 10:19:16,Pagado
782,7,600.46,2025-04-24 10:19:16,Reembolsado
783,3,517.86,2025-05-28 10:19:16,Pagado
784,7,563.38,2025-04-07 10:19:16,Fallido
785,6,215.12,2025-04-30 10:19:16,Pagado
786,4,296.61,2025-05-07 10:19:16,Fallido
787,6,536.46,2025-04-19 10:19:16,Reembolsado
788,7,748.14,2025-05-21 10:19:16,Procesando
789,1,195.26,2025-04-01 10:19:16,Reembolsado
790,4,104.12,2025-06-17 10:19:16,Reembolsado
791,5,338.72,2025-05-27 10:19:16,Procesando
792,1,367.47,2025-04-12 10:19:16,Reembolsado
793,5,699.5,2025-05-19 10:19:16,Fallido
794,3,225.68,2025-05-24 10:19:16,Reembolsado
795,2,576.06,2025-05-22 10:19:16,Fallido
796,4,240.63,2025-05-21 10:19:16,Fallido
797,3,876.04,2025-06-22 10:19:16,Pagado
798,2,359.41,2025-05-13 10:19:16,Fallido
799,5,982.57,2025-04-03 10:19:16,Procesando
800,2,789.02,2025-04-07 10:19:16,Fallido
801,2,574.45,2025-05-30 10:19:16,Procesando
802,3,932.34,2025-05-12 10:19:16,Procesando
803,5,827.98,2025-04-29 10:19:16,Pagado
804,7,853.13,2025-06-29 10:19:16,Reembolsado
805,2,151.13,2025-05-15 10:19:16,Pagado
806,6,211.65,2025-06-01 10:19:16,Procesando
807,1,606.26,2025-04-11 10:19:16,Reembolsado
808,3,661.25,2025-05-20 10:19:16,Procesando
809,5,734.32,2025-04-18 10:19:16,Procesando
810,4,892.67,2025-04-19 10:19:16,Reembolsado
811,5,906.74,2025-05-24 10:19:16,Pagado
812,3,949.26,2025-04-28 10:19:16,Fallido
813,4,784.51,2025-05-02 10:19:16,Fallido
814,4,788.4,2025-04-12 10:19:16,Fallido
815,2,288.54,2025-05-22 10:19:16,Procesando
816,3,106.94,2025-05-04 10:19:16,Fallido
817,2,387.74,2025-04-04 10:19:16,Pagado
818,5,235.66,2025-06-02 10:19:16,Fallido
819,2,348.66,2025-05-05 10:19:16,Pagado
820,4,372.53,2025-04-15 10:19:16,Procesando
821,1,175.13,2025-05-29 10:19:16,Pagado
822,3,379.64,2025-06-29 10:19:16,Procesando
823,1,390.48,2025-05-09 10:19:16,Pagado
824,4,665.97,2025-04-08 10:19:16,Procesando
825,1,589.97,2025-04-23 10:19:16,Pagado
826,5,449.16,2025-06-25 10:19:16,Reembolsado
827,5,427.44,2025-05-02 10:19:16,Fallido
828,5,944.19,2025-04-03 10:19:16,Reembolsado
829,3,904.73,2025-05-08 10:19:16,Reembolsado
830,5,480.36,2025-06-18 10:19:16,Pagado
831,7,299.84,2025-05-30 10:19:16,Fallido
832,3,952.77,2025-05-28 10:19:16,Fallido
833,4,342.17,2025-04-26 10:19:16,Fallido
834,1,481.63,2025-05-27 10:19:16,Pagado
835,6,483.54,2025-06-18 10:19:16,Procesando
836,1,900.75,2025-04-16 10:19:16,Procesando
837,7,382.8,2025-04-30 10:19:16,Procesando
838,4,459.19,2025-04-27 10:19:16,Pagado
839,7,199.99,2025-04-20 10:19:16,Reembolsado
840,7,520.43,2025-05-14 10:19:16,Pagado
841,7,370.59,2025-04-08 10:19:16,Pagado
842,6,472.63,2025-04-28 10:19:16,Fallido
843,4,303.75,2025-05-09 10:19:16,Reembolsado
844,5,460.66,2025-05-01 10:19:16,Pagado
845,6,784.44,2025-06-05 10:19:16,Pagado
846,1,788.34,2025-04-21 10:19:16,Procesando
847,5,507.29,2025-04-17 10:19:16,Fallido
848,7,152.71,2025-04-26 10:19:16,Procesando
849,6,980.82,2025-04-18 10:19:16,Procesando
850,4,797.4,2025-05-24 10:19:16,Fallido
851,2,198.57,2025-05-05 10:19:16,Reembolsado
852,4,850.2,2025-04-22 10:19:16,Reembolsado
853,3,159.9,2025-04-16 10:19:16,Fallido
854,6,216.21,2025-05-23 10:19:16,Pagado
855,7,639.84,2025-05-26 10:19:16,Pagado
856,6,578.92,2025-05-13 10:19:16,Fallido
857,3,618.95,2025-06-28 10:19:16,Pagado
858,3,308.92,2025-05-13 10:19:16,Pagado
859,3,791.74,2025-06-12 10:19:16,Reembolsado
860,3,558.47,2025-06-20 10:19:16,Procesando
861,2,184.14,2025-04-11 10:19:16,Fallido
862,6,668.73,2025-04-28 10:19:16,Pagado
863,7,471.57,2025-05-30 10:19:16,Fallido
864,7,890.7,2025-05-05 10:19:16,Reembolsado
865,4,109.61,2025-05-29 10:19:16,Fallido
866,2,300.63,2025-05-15 10:19:16,Procesando
867,7,522.03,2025-04-07 10:19:16,Procesando
868,6,112.94,2025-05-22 10:19:16,Pagado
869,5,506.76,2025-05-10 10:19:16,Fallido
870,6,839.24,2025-04-19 10:19:16,Procesando
871,1,364.54,2025-06-16 10:19:16,Procesando
872,6,564.85,2025-06-12 10:19:16,Reembolsado
873,6,498.69,2025-04-16 10:19:16,Procesando
874,1,512.09,2025-06-11 10:19:16,Fallido
875,4,811.54,2025-05-20 10:19:16,Reembolsado
876,5,988.8,2025-05-11 10:19:16,Reembolsado
877,1,982.86,2025-04-07 10:19:16,Reembolsado
878,4,322.52,2025-04-03 10:19:16,Pagado
879,1,793.92,2025-04-08 10:19:16,Pagado
880,4,242.83,2025-04-26 10:19:16,Reembolsado
881,5,987.77,2025-05-06 10:19:16,Reembolsado
882,1,124.55,2025-06-24 10:19:16,Reembolsado
883,4,503.14,2025-05-07 10:19:16,Procesando
884,6,512.63,2025-06-07 10:19:16,Fallido
885,3,645.67,2025-06-17 10:19:16,Pagado
886,5,737.16,2025-05-25 10:19:16,Procesando
887,4,259.82,2025-04-30 10:19:16,Procesando
888,4,861.46,2025-04-20 10:19:16,Pagado
889,3,445.15,2025-06-23 10:19:16,Pagado
890,1,706.24,2025-05-06 10:19:16,Procesando
891,4,280.89,2025-04-13 10:19:16,Reembolsado
892,2,839.06,2025-06-16 10:19:16,Pagado
893,2,758.03,2025-05-18 10:19:16,Pagado
894,3,445.16,2025-04-07 10:19:16,Fallido
895,3,768.22,2025-05-27 10:19:16,Procesando
896,1,714.03,2025-05-17 10:19:16,Fallido
897,3,385.92,2025-06-14 10:19:16,Procesando
898,6,898.3,2025-04-24 10:19:16,Fallido
899,1,866.33,2025-05-10 10:19:16,Pagado
900,6,689.62,2025-04-03 10:19:16,Pagado
901,4,966.05,2025-06-08 10:19:16,Pagado
902,2,108.38,2025-04-25 10:19:16,Procesando
903,3,589.27,2025-04-02 10:19:16,Fallido
904,7,395.16,2025-06-16 10:19:16,Pagado
905,7,210.2,2025-05-06 10:19:16,Reembolsado
906,2,516.96,2025-06-16 10:19:16,Fallido
907,3,613.48,2025-04-16 10:19:16,Pagado
908,2,685.66,2025-04-28 10:19:16,Pagado
909,7,354.06,2025-05-28 10:19:16,Reembolsado
910,6,899.54,2025-06-11 10:19:16,Reembolsado
911,6,265.18,2025-05-06 10:19:16,Pagado
912,3,434.57,2025-06-21 10:19:16,Pagado
913,2,212.27,2025-04-23 10:19:16,Reembolsado
914,6,602.46,2025-06-03 10:19:16,Procesando
915,7,809.71,2025-05-12 10:19:16,Reembolsado
916,5,364.09,2025-06-20 10:19:16,Fallido
917,2,116.76,2025-06-13 10:19:16,Reembolsado
918,3,903.94,2025-05-23 10:19:16,Procesando
919,2,265.43,2025-05-20 10:19:16,Pagado
920,6,472.35,2025-04-19 10:19:16,Pagado
921,6,384.89,2025-06-03 10:19:16,Pagado
922,2,596.15,2025-05-20 10:19:16,Reembolsado
923,6,522.93,2025-04-14 10:19:16,Reembolsado
924,6,729.92,2025-06-06 10:19:16,Reembolsado
925,1,305.95,2025-06-05 10:19:16,Reembolsado
926,3,906.44,2025-04-11 10:19:16,Reembolsado
927,6,210.91,2025-05-30 10:19:16,Reembolsado
928,5,302.97,2025-05-20 10:19:16,Fallido
929,3,746.97,2025-06-28 10:19:16,Procesando
930,1,364.01,2025-06-29 10:19:16,Fallido
931,6,854.42,2025-06-27 10:19:16,Procesando
932,5,984.73,2025-06-13 10:19:16,Fallido
933,2,522.81,2025-04-13 10:19:16,Fallido
934,2,829.04,2025-04-28 10:19:16,Reembolsado
935,2,411.87,2025-05-04 10:19:16,Procesando
936,5,165.14,2025-04-27 10:19:16,Fallido
937,6,946.7,2025-04-27 10:19:16,Procesando
938,7,830.7,2025-04-01 10:19:16,Procesando
939,6,333.82,2025-06-17 10:19:16,Fallido
940,7,806.73,2025-06-07 10:19:16,Procesando
941,7,706.6,2025-05-23 10:19:16,Procesando
942,6,946.98,2025-05-13 10:19:16,Fallido
943,2,612.39,2025-05-10 10:19:16,Reembolsado
944,6,865.56,2025-06-14 10:19:16,Pagado
945,1,358.75,2025-05-18 10:19:16,Reembolsado
946,6,318.01,2025-06-26 10:19:16,Reembolsado
947,7,510.13,2025-05-09 10:19:16,Fallido
948,7,336.09,2025-04-12 10:19:16,Fallido
949,6,978.94,2025-04-14 10:19:16,Reembolsado
950,4,469.69,2025-05-13 10:19:16,Procesando
951,6,355.78,2025-04-25 10:19:16,Procesando
952,1,608.36,2025-04-29 10:19:16,Procesando
953,6,844.37,2025-04-29 10:19:16,Pagado
954,4,138.25,2025-05-02 10:19:16,Fallido
955,1,206.07,2025-04-05 10:19:16,Reembolsado
956,5,681.08,2025-05-09 10:19:16,Procesando
957,2,223.02,2025-05-15 10:19:16,Reembolsado
958,1,289.87,2025-06-14 10:19:16,Procesando
959,2,347.43,2025-05-30 10:19:16,Fallido
960,1,425.09,2025-04-30 10:19:16,Procesando
961,7,260.69,2025-04-17 10:19:16,Procesando
962,4,946.99,2025-05-27 10:19:16,Pagado
963,2,213.1,2025-04-08 10:19:16,Fallido
964,6,321.94,2025-05-08 10:19:16,Fallido
965,3,220.33,2025-05-23 10:19:16,Reembolsado
966,1,418.22,2025-05-10 10:19:16,Procesando
967,6,496.42,2025-06-15 10:19:16,Fallido
968,4,509.94,2025-05-04 10:19:16,Fallido
969,2,975.57,2025-06-11 10:19:16,Fallido
970,1,907.33,2025-05-05 10:19:16,Fallido
971,2,385.48,2025-06-19 10:19:16,Pagado
972,7,656.45,2025-04-18 10:19:16,Reembolsado
973,5,234.75,2025-05-13 10:19:16,Fallido
974,4,983.93,2025-06-06 10:19:16,Pagado
975,3,574.4,2025-06-25 10:19:16,Pagado
976,1,956.04,2025-05-13 10:19:16,Pagado
977,2,856.28,2025-06-28 10:19:16,Pagado
978,1,772.52,2025-06-07 10:19:16,Procesando
979,5,873.84,2025-05-19 10:19:16,Fallido
980,3,791.42,2025-05-02 10:19:16,Pagado
981,6,322.01,2025-05-03 10:19:16,Procesando
982,2,201.38,2025-04-10 10:19:16,Pagado
983,3,370.01,2025-06-03 10:19:16,Reembolsado
984,2,533.94,2025-06-29 10:19:16,Reembolsado
985,3,984.39,2025-05-20 10:19:16,Reembolsado
986,2,494.83,2025-05-30 10:19:16,Pagado
987,5,461.49,2025-05-15 10:19:16,Fallido
988,7,840.36,2025-06-15 10:19:16,Reembolsado
989,7,733.68,2025-04-08 10:19:16,Reembolsado
990,6,585.4,2025-05-09 10:19:16,Fallido
991,1,781.19,2025-04-08 10:19:16,Fallido
992,5,709.59,2025-06-13 10:19:16,Procesando
993,4,549.02,2025-06-11 10:19:16,Reembolsado
994,5,847.02,2025-06-26 10:19:16,Procesando
995,6,675.25,2025-04-10 10:19:16,Pagado
996,6,719.91,2025-04-28 10:19:16,Reembolsado
997,6,324.38,2025-05-26 10:19:16,Procesando
998,7,626.65,2025-05-31 10:19:16,Fallido
999,2,524.04,2025-05-31 10:19:16,Procesando
1000,6,837.63,2025-06-17 10:19:16,Fallido
1001,5,723.8,2025-06-05 10:19:16,Fallido
1002,3,700.63,2025-04-28 10:19:16,Fallido
1003,1,107.86,2025-05-28 10:19:16,Procesando
1004,1,869.25,2025-04-15 10:19:16,Reembolsado
1005,5,904.37,2025-06-13 10:19:16,Fallido
1006,7,154.82,2025-04-17 10:19:16,Reembolsado
1007,5,120.48,2025-04-06 10:19:16,Pagado
1008,1,932.01,2025-06-04 10:19:16,Pagado
1009,7,680.38,2025-06-01 10:19:16,Fallido
1010,1,297.32,2025-06-06 10:19:16,Fallido
1011,5,271.09,2025-06-20 10:19:16,Reembolsado
1012,4,778.32,2025-06-30 10:19:16,Fallido
1013,6,496.32,2025-04-03 10:19:16,Fallido
1014,5,560.55,2025-05-18 10:19:16,Pagado
1015,6,601.9,2025-05-09 10:19:16,Reembolsado
1016,1,523.7,2025-06-25 10:19:16,Procesando
1017,3,565.57,2025-06-23 10:19:16,Reembolsado
1018,6,512.65,2025-06-08 10:19:16,Reembolsado
1019,6,284.57,2025-05-29 10:19:16,Fallido
1020,7,998.07,2025-05-16 10:19:16,Fallido
1021,4,635.63,2025-05-25 10:19:16,Fallido
1022,6,626.23,2025-04-25 10:19:16,Pagado
1023,2,155.63,2025-04-06 10:19:16,Fallido
1024,6,657.08,2025-04-13 10:19:16,Procesando
1025,3,210.71,2025-05-28 10:19:16,Reembolsado
1026,2,945.35,2025-05-07 10:19:16,Fallido
1027,3,522.3,2025-05-07 10:19:16,Reembolsado
1028,1,911.86,2025-06-24 10:19:16,Reembolsado
1029,7,457.23,2025-04-15 10:19:16,Fallido
1030,6,643.53,2025-06-16 10:19:16,Pagado
1031,2,606.94,2025-06-17 10:19:16,Procesando
1032,2,728.41,2025-06-07 10:19:16,Procesando
1033,1,471.65,2025-06-18 10:19:16,Fallido
1034,2,451.82,2025-04-27 10:19:16,Pagado
1035,7,700.63,2025-06-16 10:19:16,Fallido
1036,7,859.95,2025-05-05 10:19:16,Pagado
1037,7,692.68,2025-05-16 10:19:16,Fallido
1038,2,784.49,2025-06-20 10:19:16,Reembolsado
1039,1,875.33,2025-06-23 10:19:16,Reembolsado
1040,4,937.11,2025-04-26 10:19:16,Reembolsado
1041,2,109.32,2025-05-04 10:19:16,Procesando
1042,2,957.73,2025-06-18 10:19:16,Pagado
1043,2,672.04,2025-05-16 10:19:16,Fallido
1044,2,513.38,2025-06-17 10:19:16,Fallido
1045,3,370.43,2025-04-13 10:19:16,Fallido
1046,2,782.29,2025-04-11 10:19:16,Pagado
1047,5,152.86,2025-05-01 10:19:16,Pagado
1048,5,704.7,2025-05-23 10:19:16,Pagado
1049,3,556.95,2025-04-02 10:19:16,Procesando
1050,6,504.22,2025-05-27 10:19:16,Fallido
1051,5,900.39,2025-06-14 10:19:16,Reembolsado
1052,4,195.86,2025-05-01 10:19:16,Pagado
